instance_id,user_query,model,examples_used,predicted_tables_and_columns,raw_output,predicted_tables_fq,predicted_columns_fq,example_selection,timestamp,flags,eval_tables_precision,eval_tables_recall,eval_tables_f1,eval_columns_precision,eval_columns_recall,eval_columns_f1
sf_bq273,"Can you list the top 5 months from August 2022 to November 2023 where the profit from Facebook-sourced completed orders showed the largest month-over-month increase? Calculate profit as sales minus costs, group by delivery month, and include only orders created between August 2022 and November 2023. Compare each month's profit to its previous month to find the largest increases.",azure/o3,,,,THELOOK_ECOMMERCE.THELOOK_ECOMMERCE.INVENTORY_ITEMS;THELOOK_ECOMMERCE.THELOOK_ECOMMERCE.ORDERS;THELOOK_ECOMMERCE.THELOOK_ECOMMERCE.ORDER_ITEMS;THELOOK_ECOMMERCE.THELOOK_ECOMMERCE.USERS,THELOOK_ECOMMERCE.THELOOK_ECOMMERCE.ORDERS.created_at;THELOOK_ECOMMERCE.THELOOK_ECOMMERCE.ORDERS.delivered_at;THELOOK_ECOMMERCE.THELOOK_ECOMMERCE.ORDERS.order_id;THELOOK_ECOMMERCE.THELOOK_ECOMMERCE.ORDERS.status;THELOOK_ECOMMERCE.THELOOK_ECOMMERCE.ORDERS.user_id;THELOOK_ECOMMERCE.THELOOK_ECOMMERCE.ORDER_ITEMS.inventory_item_id;THELOOK_ECOMMERCE.THELOOK_ECOMMERCE.ORDER_ITEMS.order_id;THELOOK_ECOMMERCE.THELOOK_ECOMMERCE.ORDER_ITEMS.sale_price;THELOOK_ECOMMERCE.THELOOK_ECOMMERCE.INVENTORY_ITEMS.cost;THELOOK_ECOMMERCE.THELOOK_ECOMMERCE.INVENTORY_ITEMS.id;THELOOK_ECOMMERCE.THELOOK_ECOMMERCE.USERS.id;THELOOK_ECOMMERCE.THELOOK_ECOMMERCE.USERS.traffic_source,"{""candidates_total"": 0, ""chosen_ids"": """"}",2025-10-28T21:46:11,used_precomputed:THELOOK_ECOMMERCE,,,,,,
sf_bq020,What is the name of the reference sequence with the highest variant density in the given cannabis genome dataset?,azure/o3,,,,GENOMICS_CANNABIS.GENOMICS_CANNABIS.MNPR01.__[201703-201703];GENOMICS_CANNABIS.GENOMICS_CANNABIS.MNPR01_REFERENCE.__[201703-201703],GENOMICS_CANNABIS.GENOMICS_CANNABIS.MNPR01.__[201703-201703].alternate_bases;GENOMICS_CANNABIS.GENOMICS_CANNABIS.MNPR01.__[201703-201703].end;GENOMICS_CANNABIS.GENOMICS_CANNABIS.MNPR01.__[201703-201703].filter;GENOMICS_CANNABIS.GENOMICS_CANNABIS.MNPR01.__[201703-201703].quality;GENOMICS_CANNABIS.GENOMICS_CANNABIS.MNPR01.__[201703-201703].reference_bases;GENOMICS_CANNABIS.GENOMICS_CANNABIS.MNPR01.__[201703-201703].reference_name;GENOMICS_CANNABIS.GENOMICS_CANNABIS.MNPR01.__[201703-201703].start;GENOMICS_CANNABIS.GENOMICS_CANNABIS.MNPR01.__[201703-201703].variant_id;GENOMICS_CANNABIS.GENOMICS_CANNABIS.MNPR01_REFERENCE.__[201703-201703].length;GENOMICS_CANNABIS.GENOMICS_CANNABIS.MNPR01_REFERENCE.__[201703-201703].name,"{""candidates_total"": 0, ""chosen_ids"": """"}",2025-10-28T21:46:23,used_precomputed:GENOMICS_CANNABIS,,,,,,
sf_bq107,What is the variant density of the cannabis reference with the longest reference length? Pay attention that a variant is present if there is at least one variant call with a genotype greater than 0.,azure/o3,,,,,,"{""candidates_total"": 0, ""chosen_ids"": """"}",2025-10-28T21:46:32,used_precomputed:GENOMICS_CANNABIS,,,,,,
sf_bq084,"For each month in the year 2023, how many total transactions occurred (counting all transaction records without removing duplicates of transaction hashes), and how many transactions per second were processed each month, where the transactions-per-second value is calculated by dividing the monthly total count by the exact number of seconds in that month, including the correct leap-year logic if applicable based on the extracted year from the transaction timestamp? Show the monthly transaction count, the computed transactions per second, the year, and the month, and present the rows in descending order of the monthly transaction count.",azure/o3,,,,GOOG_BLOCKCHAIN.GOOG_BLOCKCHAIN_CRONOS_MAINNET_US.TRANSACTIONS,GOOG_BLOCKCHAIN.GOOG_BLOCKCHAIN_CRONOS_MAINNET_US.TRANSACTIONS.block_timestamp;GOOG_BLOCKCHAIN.GOOG_BLOCKCHAIN_CRONOS_MAINNET_US.TRANSACTIONS.transaction_hash,"{""candidates_total"": 0, ""chosen_ids"": """"}",2025-10-28T21:46:37,used_precomputed:GOOG_BLOCKCHAIN,,,,,,
sf_bq058,"Retrieve all finalized deposits into Optimism at block 29815485 using the Optimism Standard Bridge, including transaction hash, an Etherscan link (the complete URL), L1 and L2 token addresses, sender and receiver addresses (with leading zeroes stripped), and the deposited amount (converted from hex to decimal). Ensure data is properly formatted and parsed according to Optimism's address and token standards, and remove the prefix '0x' except transaction hash. Note that, the keccak-256 hash of the Ethereum event signature for DepositFinalized is ""0x3303facd24627943a92e9dc87cfbb34b15c49b726eec3ad3487c16be9ab8efe8"".",azure/o3,,,,GOOG_BLOCKCHAIN.GOOG_BLOCKCHAIN_ARBITRUM_ONE_US.DECODED_EVENTS;GOOG_BLOCKCHAIN.GOOG_BLOCKCHAIN_ARBITRUM_ONE_US.LOGS,GOOG_BLOCKCHAIN.GOOG_BLOCKCHAIN_ARBITRUM_ONE_US.DECODED_EVENTS.ADDRESS;GOOG_BLOCKCHAIN.GOOG_BLOCKCHAIN_ARBITRUM_ONE_US.DECODED_EVENTS.ARGS;GOOG_BLOCKCHAIN.GOOG_BLOCKCHAIN_ARBITRUM_ONE_US.DECODED_EVENTS.BLOCK_NUMBER;GOOG_BLOCKCHAIN.GOOG_BLOCKCHAIN_ARBITRUM_ONE_US.DECODED_EVENTS.BLOCK_TIMESTAMP;GOOG_BLOCKCHAIN.GOOG_BLOCKCHAIN_ARBITRUM_ONE_US.DECODED_EVENTS.EVENT_HASH;GOOG_BLOCKCHAIN.GOOG_BLOCKCHAIN_ARBITRUM_ONE_US.DECODED_EVENTS.LOG_INDEX;GOOG_BLOCKCHAIN.GOOG_BLOCKCHAIN_ARBITRUM_ONE_US.DECODED_EVENTS.TRANSACTION_HASH;GOOG_BLOCKCHAIN.GOOG_BLOCKCHAIN_ARBITRUM_ONE_US.DECODED_EVENTS.TRANSACTION_INDEX;GOOG_BLOCKCHAIN.GOOG_BLOCKCHAIN_ARBITRUM_ONE_US.LOGS.address;GOOG_BLOCKCHAIN.GOOG_BLOCKCHAIN_ARBITRUM_ONE_US.LOGS.block_number;GOOG_BLOCKCHAIN.GOOG_BLOCKCHAIN_ARBITRUM_ONE_US.LOGS.block_timestamp;GOOG_BLOCKCHAIN.GOOG_BLOCKCHAIN_ARBITRUM_ONE_US.LOGS.data;GOOG_BLOCKCHAIN.GOOG_BLOCKCHAIN_ARBITRUM_ONE_US.LOGS.log_index;GOOG_BLOCKCHAIN.GOOG_BLOCKCHAIN_ARBITRUM_ONE_US.LOGS.topics;GOOG_BLOCKCHAIN.GOOG_BLOCKCHAIN_ARBITRUM_ONE_US.LOGS.transaction_hash;GOOG_BLOCKCHAIN.GOOG_BLOCKCHAIN_ARBITRUM_ONE_US.LOGS.transaction_index,"{""candidates_total"": 0, ""chosen_ids"": """"}",2025-10-28T21:47:02,used_precomputed:GOOG_BLOCKCHAIN,,,,,,
sf_bq416,"Could you retrieve the top three largest USDT transfers on the TRON blockchain by listing the block numbers, source addresses, destination addresses (in TronLink format), and transfer amounts, using the USDT contract address '0xa614f803b6fd780986a42c78ec9c7f77e6ded13c' and the transfer event signature '0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef', dividing the raw transfer value by 1,000,000 to convert it into the final USDT amount, and then ordering the results by the largest transferred amounts first?",azure/o3,,,,GOOG_BLOCKCHAIN.GOOG_BLOCKCHAIN_TRON_MAINNET_US.LOGS,GOOG_BLOCKCHAIN.GOOG_BLOCKCHAIN_TRON_MAINNET_US.LOGS.address;GOOG_BLOCKCHAIN.GOOG_BLOCKCHAIN_TRON_MAINNET_US.LOGS.block_number;GOOG_BLOCKCHAIN.GOOG_BLOCKCHAIN_TRON_MAINNET_US.LOGS.block_timestamp;GOOG_BLOCKCHAIN.GOOG_BLOCKCHAIN_TRON_MAINNET_US.LOGS.data;GOOG_BLOCKCHAIN.GOOG_BLOCKCHAIN_TRON_MAINNET_US.LOGS.log_index;GOOG_BLOCKCHAIN.GOOG_BLOCKCHAIN_TRON_MAINNET_US.LOGS.topics;GOOG_BLOCKCHAIN.GOOG_BLOCKCHAIN_TRON_MAINNET_US.LOGS.transaction_hash,"{""candidates_total"": 0, ""chosen_ids"": """"}",2025-10-28T21:47:08,used_precomputed:GOOG_BLOCKCHAIN,,,,,,
sf_bq226,"Which sender address, represented as a complete URL on https://cronoscan.com, has been used most frequently on the Cronos blockchain in transactions to non-null 'to_address' fields, within blocks larger than 4096 bytes, since January 1, 2023?",azure/o3,,,,GOOG_BLOCKCHAIN.GOOG_BLOCKCHAIN_CRONOS_MAINNET_US.BLOCKS;GOOG_BLOCKCHAIN.GOOG_BLOCKCHAIN_CRONOS_MAINNET_US.TRANSACTIONS,GOOG_BLOCKCHAIN.GOOG_BLOCKCHAIN_CRONOS_MAINNET_US.TRANSACTIONS.block_hash;GOOG_BLOCKCHAIN.GOOG_BLOCKCHAIN_CRONOS_MAINNET_US.TRANSACTIONS.block_timestamp;GOOG_BLOCKCHAIN.GOOG_BLOCKCHAIN_CRONOS_MAINNET_US.TRANSACTIONS.from_address;GOOG_BLOCKCHAIN.GOOG_BLOCKCHAIN_CRONOS_MAINNET_US.TRANSACTIONS.to_address;GOOG_BLOCKCHAIN.GOOG_BLOCKCHAIN_CRONOS_MAINNET_US.BLOCKS.block_hash;GOOG_BLOCKCHAIN.GOOG_BLOCKCHAIN_CRONOS_MAINNET_US.BLOCKS.size,"{""candidates_total"": 0, ""chosen_ids"": """"}",2025-10-28T21:47:23,used_precomputed:GOOG_BLOCKCHAIN,,,,,,
sf_bq016,"Considering only the highest release versions of NPM packages, which dependency (package and its version) appears most frequently among the dependencies of these packages?",azure/o3,,,,,,"{""candidates_total"": 0, ""chosen_ids"": """"}",2025-10-28T21:47:34,used_precomputed:DEPS_DEV_V1,,,,,,
sf_bq062,What is the most frequently used license by packages in each system?,azure/o3,,,,,,"{""candidates_total"": 0, ""chosen_ids"": """"}",2025-10-28T21:47:37,used_precomputed:DEPS_DEV_V1,,,,,,
sf_bq063,"Find the GitHub URL (with link label 'SOURCE_REPO') of the latest released version of the NPM package that has the highest number of dependencies in its latest released version, excluding packages whose names contain the character '@' and only considering URLs where the link label is 'SOURCE_REPO' and the URL contains 'github.com'.",azure/o3,,,,,,"{""candidates_total"": 0, ""chosen_ids"": """"}",2025-10-28T21:47:52,used_precomputed:DEPS_DEV_V1,,,,,,
sf_bq028,"Considering only the latest release versions of NPM package, which packages are the top 8 most popular based on the Github star number, as well as their versions?",azure/o3,,,,,,"{""candidates_total"": 0, ""chosen_ids"": """"}",2025-10-28T21:47:58,used_precomputed:DEPS_DEV_V1,,,,,,
sf_bq325,"Please identify the top 10 genes with the strongest associations across all studies by first selecting, for each gene within each study, the variant with the lowest p-value, and then ranking all such gene–variant pairs to return the 10 genes with the smallest p-values overall.",azure/o3,,,,OPEN_TARGETS_GENETICS_2.OPEN_TARGETS_GENETICS.DISEASE_VARIANT_GENE,OPEN_TARGETS_GENETICS_2.OPEN_TARGETS_GENETICS.DISEASE_VARIANT_GENE.gene_id;OPEN_TARGETS_GENETICS_2.OPEN_TARGETS_GENETICS.DISEASE_VARIANT_GENE.lead_alt;OPEN_TARGETS_GENETICS_2.OPEN_TARGETS_GENETICS.DISEASE_VARIANT_GENE.lead_chrom;OPEN_TARGETS_GENETICS_2.OPEN_TARGETS_GENETICS.DISEASE_VARIANT_GENE.lead_pos;OPEN_TARGETS_GENETICS_2.OPEN_TARGETS_GENETICS.DISEASE_VARIANT_GENE.lead_ref;OPEN_TARGETS_GENETICS_2.OPEN_TARGETS_GENETICS.DISEASE_VARIANT_GENE.pval;OPEN_TARGETS_GENETICS_2.OPEN_TARGETS_GENETICS.DISEASE_VARIANT_GENE.study_id,"{""candidates_total"": 0, ""chosen_ids"": """"}",2025-10-28T21:48:04,used_precomputed:OPEN_TARGETS_GENETICS_2,,,,,,
sf_bq276,"Can you provide a comprehensive list of all ports in region number 6585 that lie within U.S. state boundaries and have been affected by named storms in the North Atlantic basin with wind speeds of at least 35 knots and a Saffir-Simpson classification of at least minimal tropical storm strength, including for each port its name, the state name, the distinct years in which storms occurred, the total count of distinct storms, the distinct storm names, the average storm category, the average wind speed, and the respective geometries for both the port and the tropical storm areas?",azure/o3,,,,NOAA_PORTS.GEO_INTERNATIONAL_PORTS.WORLD_PORT_INDEX;NOAA_PORTS.GEO_US_BOUNDARIES.STATES;NOAA_PORTS.NOAA_HURRICANES.HURRICANES,NOAA_PORTS.GEO_INTERNATIONAL_PORTS.WORLD_PORT_INDEX.index_number;NOAA_PORTS.GEO_INTERNATIONAL_PORTS.WORLD_PORT_INDEX.port_geom;NOAA_PORTS.GEO_INTERNATIONAL_PORTS.WORLD_PORT_INDEX.port_latitude;NOAA_PORTS.GEO_INTERNATIONAL_PORTS.WORLD_PORT_INDEX.port_longitude;NOAA_PORTS.GEO_INTERNATIONAL_PORTS.WORLD_PORT_INDEX.port_name;NOAA_PORTS.GEO_INTERNATIONAL_PORTS.WORLD_PORT_INDEX.region_number;NOAA_PORTS.GEO_US_BOUNDARIES.STATES.state;NOAA_PORTS.GEO_US_BOUNDARIES.STATES.state_fips_code;NOAA_PORTS.GEO_US_BOUNDARIES.STATES.state_geom;NOAA_PORTS.GEO_US_BOUNDARIES.STATES.state_name;NOAA_PORTS.NOAA_HURRICANES.HURRICANES.basin;NOAA_PORTS.NOAA_HURRICANES.HURRICANES.bom_wind;NOAA_PORTS.NOAA_HURRICANES.HURRICANES.cma_wind;NOAA_PORTS.NOAA_HURRICANES.HURRICANES.latitude;NOAA_PORTS.NOAA_HURRICANES.HURRICANES.longitude;NOAA_PORTS.NOAA_HURRICANES.HURRICANES.name;NOAA_PORTS.NOAA_HURRICANES.HURRICANES.season;NOAA_PORTS.NOAA_HURRICANES.HURRICANES.usa_status,"{""candidates_total"": 0, ""chosen_ids"": """"}",2025-10-28T21:48:21,used_precomputed:NOAA_PORTS,,,,,,
sf_bq411,"Please retrieve the top three Google Trends search terms (ranks 1, 2, and 3) from top_terms for each weekday (Monday through Friday) between September 1, 2024, and September 14, 2024, grouped by the refresh_date column and ordered in descending order of refresh_date.",azure/o3,,,,GOOGLE_TRENDS.GOOGLE_TRENDS.TOP_TERMS,GOOGLE_TRENDS.GOOGLE_TRENDS.TOP_TERMS.rank;GOOGLE_TRENDS.GOOGLE_TRENDS.TOP_TERMS.refresh_date;GOOGLE_TRENDS.GOOGLE_TRENDS.TOP_TERMS.score;GOOGLE_TRENDS.GOOGLE_TRENDS.TOP_TERMS.term,"{""candidates_total"": 0, ""chosen_ids"": """"}",2025-10-28T21:48:30,used_precomputed:GOOGLE_TRENDS,,,,,,
sf_bq121,"How do the average reputation and number of badges vary among Stack Overflow users based on the number of complete years they have been members, considering only those who joined on or before October 1, 2021?",azure/o3,,,,STACKOVERFLOW.STACKOVERFLOW.BADGES;STACKOVERFLOW.STACKOVERFLOW.USERS,STACKOVERFLOW.STACKOVERFLOW.USERS.creation_date;STACKOVERFLOW.STACKOVERFLOW.USERS.display_name;STACKOVERFLOW.STACKOVERFLOW.USERS.id;STACKOVERFLOW.STACKOVERFLOW.USERS.reputation;STACKOVERFLOW.STACKOVERFLOW.BADGES.date;STACKOVERFLOW.STACKOVERFLOW.BADGES.id;STACKOVERFLOW.STACKOVERFLOW.BADGES.name;STACKOVERFLOW.STACKOVERFLOW.BADGES.user_id,"{""candidates_total"": 0, ""chosen_ids"": """"}",2025-10-28T21:48:36,used_precomputed:STACKOVERFLOW,,,,,,
sf_bq307,"Find the top 10 gold badges that users most commonly earn as their first gold badge on Stack Overflow. For each of these badges, display the badge name, the number of users who earned it as their first gold badge, and the average number of days from the user's account creation date to the date they earned the badge, calculated in days without any adjustments for date formats.",azure/o3,,,,STACKOVERFLOW.STACKOVERFLOW.BADGES;STACKOVERFLOW.STACKOVERFLOW.USERS,STACKOVERFLOW.STACKOVERFLOW.BADGES.class;STACKOVERFLOW.STACKOVERFLOW.BADGES.date;STACKOVERFLOW.STACKOVERFLOW.BADGES.name;STACKOVERFLOW.STACKOVERFLOW.BADGES.user_id;STACKOVERFLOW.STACKOVERFLOW.USERS.creation_date;STACKOVERFLOW.STACKOVERFLOW.USERS.id,"{""candidates_total"": 0, ""chosen_ids"": """"}",2025-10-28T21:48:40,used_precomputed:STACKOVERFLOW,,,,,,
sf_bq458,"Tokenize the body text of each article into words, excluding stop words, and obtain the corresponding word vectors for these words from the glove vector. For each word, weight its word vector by dividing each component by the 0.4th power of the word's frequency from the word frequencies. Then, for each article, aggregate these weighted word vectors by summing their components to form an article vector. Normalize each article vector to unit length by dividing by its magnitude. Finally, retrieve the ID, date, title, and the normalized article vector for each article.",azure/o3,,,,WORD_VECTORS_US.WORD_VECTORS_US.GLOVE_VECTORS;WORD_VECTORS_US.WORD_VECTORS_US.NATURE;WORD_VECTORS_US.WORD_VECTORS_US.WORD_FREQUENCIES,WORD_VECTORS_US.WORD_VECTORS_US.NATURE.body;WORD_VECTORS_US.WORD_VECTORS_US.NATURE.date;WORD_VECTORS_US.WORD_VECTORS_US.NATURE.id;WORD_VECTORS_US.WORD_VECTORS_US.NATURE.title;WORD_VECTORS_US.WORD_VECTORS_US.GLOVE_VECTORS.vector;WORD_VECTORS_US.WORD_VECTORS_US.GLOVE_VECTORS.word;WORD_VECTORS_US.WORD_VECTORS_US.WORD_FREQUENCIES.frequency;WORD_VECTORS_US.WORD_VECTORS_US.WORD_FREQUENCIES.word,"{""candidates_total"": 0, ""chosen_ids"": """"}",2025-10-28T21:48:54,used_precomputed:WORD_VECTORS_US,,,,,,
sf_bq459,"Please find the top 10 most relevant articles by only processing each article’s 'body' field, where each body is tokenized with no stopwords, each remaining token is turned into a GloVe-based word vector and weighted by dividing each dimension by the 0.4th power of its word frequency, then these weighted vectors are summed and normalized to get a unit vector for each article. Perform the same weighting and normalization on the query phrase 'Epigenetics and cerebral organoids: promising directions in autism spectrum disorders' and compute the cosine similarity between the query vector and each article vector. Finally, return the id, date, title, and the cosine similarity score for the top 10 articles with the highest similarity.",azure/o3,,,,WORD_VECTORS_US.WORD_VECTORS_US.GLOVE_VECTORS;WORD_VECTORS_US.WORD_VECTORS_US.NATURE;WORD_VECTORS_US.WORD_VECTORS_US.WORD_FREQUENCIES,WORD_VECTORS_US.WORD_VECTORS_US.NATURE.body;WORD_VECTORS_US.WORD_VECTORS_US.NATURE.date;WORD_VECTORS_US.WORD_VECTORS_US.NATURE.id;WORD_VECTORS_US.WORD_VECTORS_US.NATURE.title;WORD_VECTORS_US.WORD_VECTORS_US.GLOVE_VECTORS.vector;WORD_VECTORS_US.WORD_VECTORS_US.GLOVE_VECTORS.word;WORD_VECTORS_US.WORD_VECTORS_US.WORD_FREQUENCIES.frequency;WORD_VECTORS_US.WORD_VECTORS_US.WORD_FREQUENCIES.word,"{""candidates_total"": 0, ""chosen_ids"": """"}",2025-10-28T21:48:58,used_precomputed:WORD_VECTORS_US,,,,,,
sf_bq460,"Please process the articles from the 'nature' dataset by first tokenizing the body text into words and removing stopwords. For each remaining word, retrieve its word vector from the glove_vectors table and its frequency from the word_frequencies table, then divide each word vector by the 0.4th power of the word's frequency to weight it. Sum the weighted vectors to obtain an aggregate vector for each article, normalize this aggregate vector to unit length, and then compute the cosine similarity scores between these normalized vectors. Finally, return the IDs, dates, titles, and cosine similarity scores of the top 10 articles most similar to the article with the ID '8a78ef2d-d5f7-4d2d-9b47-5adb25cbd373'.",azure/o3,,,,WORD_VECTORS_US.WORD_VECTORS_US.GLOVE_VECTORS;WORD_VECTORS_US.WORD_VECTORS_US.NATURE;WORD_VECTORS_US.WORD_VECTORS_US.WORD_FREQUENCIES,WORD_VECTORS_US.WORD_VECTORS_US.NATURE.body;WORD_VECTORS_US.WORD_VECTORS_US.NATURE.date;WORD_VECTORS_US.WORD_VECTORS_US.NATURE.id;WORD_VECTORS_US.WORD_VECTORS_US.NATURE.title;WORD_VECTORS_US.WORD_VECTORS_US.GLOVE_VECTORS.vector;WORD_VECTORS_US.WORD_VECTORS_US.GLOVE_VECTORS.word;WORD_VECTORS_US.WORD_VECTORS_US.WORD_FREQUENCIES.frequency;WORD_VECTORS_US.WORD_VECTORS_US.WORD_FREQUENCIES.word,"{""candidates_total"": 0, ""chosen_ids"": """"}",2025-10-28T21:49:03,used_precomputed:WORD_VECTORS_US,,,,,,
sf_bq345,"How large are the DICOM image files with SEG or RTSTRUCT modalities and the SOP Class UID ""1.2.840.10008.5.1.4.1.1.66.4"", when grouped by collection, study, and series IDs, if they have no references to other series, images, or sources? Can you also provide a viewer URL formatted as ""https://viewer.imaging.datacommons.cancer.gov/viewer/"" followed by the study ID, and list these sizes in kilobytes, sorted from largest to smallest?",azure/o3,,,,IDC.IDC_V17.DICOM_PIVOT;IDC.IDC_V17.SEGMENTATIONS,IDC.IDC_V17.DICOM_PIVOT.collection_id;IDC.IDC_V17.DICOM_PIVOT.instance_size;IDC.IDC_V17.DICOM_PIVOT.Modality;IDC.IDC_V17.DICOM_PIVOT.SeriesInstanceUID;IDC.IDC_V17.DICOM_PIVOT.SOPClassUID;IDC.IDC_V17.DICOM_PIVOT.StudyInstanceUID;IDC.IDC_V17.SEGMENTATIONS.segmented_SeriesInstanceUID;IDC.IDC_V17.SEGMENTATIONS.SeriesInstanceUID;IDC.IDC_V17.SEGMENTATIONS.StudyInstanceUID,"{""candidates_total"": 0, ""chosen_ids"": """"}",2025-10-28T21:49:36,used_precomputed:IDC,,,,,,
sf_bq346,"In publicly accessible DICOM data where the Modality is 'SEG' and the SOPClassUID is '1.2.840.10008.5.1.4.1.1.66.4', and each segmentation references its original SOPInstanceUID, which five segmentation categories (by 'SegmentedPropertyCategory.CodeMeaning') occur most frequently?",azure/o3,,,,IDC.IDC_V17.DICOM_PIVOT;IDC.IDC_V17.SEGMENTATIONS,IDC.IDC_V17.DICOM_PIVOT.Modality;IDC.IDC_V17.DICOM_PIVOT.SegmentedPropertyCategoryCodeSequence;IDC.IDC_V17.DICOM_PIVOT.SOPClassUID;IDC.IDC_V17.DICOM_PIVOT.SOPInstanceUID;IDC.IDC_V17.SEGMENTATIONS.PatientID;IDC.IDC_V17.SEGMENTATIONS.segmented_SeriesInstanceUID;IDC.IDC_V17.SEGMENTATIONS.SegmentedPropertyCategory;IDC.IDC_V17.SEGMENTATIONS.SegmentNumber;IDC.IDC_V17.SEGMENTATIONS.SeriesInstanceUID;IDC.IDC_V17.SEGMENTATIONS.SOPInstanceUID,"{""candidates_total"": 0, ""chosen_ids"": """"}",2025-10-28T21:49:50,used_precomputed:IDC,,,,,,
sf_bq347,"From the union of the specified MR series with SeriesInstanceUID 1.3.6.1.4.1.14519.5.2.1.3671.4754.105976129314091491952445656147 and all associated segmentation instances, which modality has the greatest number of SOP instances in total, and how many are there?",azure/o3,,,,IDC.IDC_V17.DICOM_PIVOT;IDC.IDC_V17.SEGMENTATIONS,IDC.IDC_V17.SEGMENTATIONS.segmented_SeriesInstanceUID;IDC.IDC_V17.SEGMENTATIONS.SeriesInstanceUID;IDC.IDC_V17.SEGMENTATIONS.SOPInstanceUID;IDC.IDC_V17.DICOM_PIVOT.Modality;IDC.IDC_V17.DICOM_PIVOT.SeriesInstanceUID;IDC.IDC_V17.DICOM_PIVOT.SOPInstanceUID,"{""candidates_total"": 0, ""chosen_ids"": """"}",2025-10-28T21:50:05,used_precomputed:IDC,,,,,,
sf_bq390,"In the ""qin_prostate_repeatability"" collection, please provide the distinct StudyInstanceUIDs for studies that include T2-weighted axial MR imaging and also contain anatomical structure segmentations labeled as ""Peripheral zone.""",azure/o3,,,,IDC.IDC_V17.DICOM_PIVOT;IDC.IDC_V17.SEGMENTATIONS,IDC.IDC_V17.DICOM_PIVOT.collection_id;IDC.IDC_V17.DICOM_PIVOT.Modality;IDC.IDC_V17.DICOM_PIVOT.SeriesDescription;IDC.IDC_V17.DICOM_PIVOT.SeriesInstanceUID;IDC.IDC_V17.DICOM_PIVOT.StudyInstanceUID;IDC.IDC_V17.SEGMENTATIONS.AnatomicRegion;IDC.IDC_V17.SEGMENTATIONS.SegmentedPropertyType;IDC.IDC_V17.SEGMENTATIONS.SegmentNumber;IDC.IDC_V17.SEGMENTATIONS.SeriesInstanceUID;IDC.IDC_V17.SEGMENTATIONS.StudyInstanceUID,"{""candidates_total"": 0, ""chosen_ids"": """"}",2025-10-28T21:50:21,used_precomputed:IDC,,,,,,
sf_bq421,"Can you list all unique pairs of embedding medium and staining substance code meanings, along with the number of occurrences for each pair, based on distinct embedding medium and staining substance codes from the 'SM' modality in the DICOM dataset's un-nested specimen preparation sequences, ensuring that the codes are from the SCT coding scheme?",azure/o3,,,,IDC.IDC_V17.DICOM_METADATA;IDC.IDC_V17.DICOM_PIVOT,IDC.IDC_V17.DICOM_METADATA.CodeValue;IDC.IDC_V17.DICOM_METADATA.ContainerTypeCodeSequence;IDC.IDC_V17.DICOM_METADATA.CodingSchemeDesignator;IDC.IDC_V17.DICOM_PIVOT.Modality;IDC.IDC_V17.DICOM_PIVOT.SOPInstanceUID,"{""candidates_total"": 0, ""chosen_ids"": """"}",2025-10-28T21:51:39,used_precomputed:IDC,,,,,,
sf_bq422,"Using the 'nlst' collection's CT images, calculate and compare two separate metrics: 1) The average series size in MiB for the top 3 patients with the highest slice interval difference tolerance (defined as the difference between the maximum and minimum unique slice intervals across all their series), and 2) The average series size in MiB for the top 3 patients with the highest exposure difference (defined as the difference between the maximum and minimum unique exposure values across all their series). For each patient, calculate the series size by summing the instance sizes of all images in that series and converting to MiB. Return the results as two separate groups labeled ""Top 3 by Slice Interval"" and ""Top 3 by Max Exposure"" with their respective average series sizes.",azure/o3,,,,IDC.IDC_V17.DICOM_METADATA;IDC.IDC_V17.DICOM_PIVOT,IDC.IDC_V17.DICOM_METADATA.ExposureInmAs;IDC.IDC_V17.DICOM_PIVOT.instance_size;IDC.IDC_V17.DICOM_PIVOT.SeriesInstanceUID;IDC.IDC_V17.DICOM_PIVOT.PatientID;IDC.IDC_V17.DICOM_PIVOT.collection_id;IDC.IDC_V17.DICOM_PIVOT.SOPInstanceUID;IDC.IDC_V17.DICOM_PIVOT.SliceThickness,"{""candidates_total"": 0, ""chosen_ids"": """"}",2025-10-28T21:52:05,used_precomputed:IDC,,,,,,
