instance_id,user_query,used_gold_tables,used_gold_joins,used_predicted_tables_cols,used_predicted_tables_cols_raw,model,examples_used,predicted_cte_briefs,raw_output,example_selection,timestamp
local128,"List the bowlers (including their ID, first name, and last name), match number, game number, handicap score, tournament date, and location for only those bowlers who have won games with a handicap score of 190 or less at all three venues: Thunderbird Lanes, Totem Lanes, and Bolero Lanes. Only include the specific game records where they won with a handicap score of 190 or less at these three locations.",false,false,false,true,azure/o3,"local023,local194,local130,local074","scores_union: unions active and archive bowler scores into single set; tournaments_union: unions tournaments current and archive, keeping tourney id, date, location; match_info: joins tourney matches (current and archive) to tournaments_union, mapping match to date and location; wins_190: filters scores_union joined to match_info for wins with handicap ≤190 at Thunderbird, Totem, or Bolero; qualifying_bowlers: selects bowler IDs winning at all three venues via distinct location count; output_rows: joins wins_190, qualifying_bowlers, and bowlers to return requested bowler and game details","scores_union: unions active and archive bowler scores into single set; tournaments_union: unions tournaments current and archive, keeping tourney id, date, location; match_info: joins tourney matches (current and archive) to tournaments_union, mapping match to date and location; wins_190: filters scores_union joined to match_info for wins with handicap ≤190 at Thunderbird, Totem, or Bolero; qualifying_bowlers: selects bowler IDs winning at all three venues via distinct location count; output_rows: joins wins_190, qualifying_bowlers, and bowlers to return requested bowler and game details","{""target_db"": ""BowlingLeague"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local023,local194,local130,local074""}",2025-10-17T16:32:14
local130,"Could you provide a list of last names for all students who have completed English courses (where completion is defined as having a ClassStatus of 2), along with their quintile ranks based on their individual grades in those courses? The quintile should be determined by calculating how many students have grades greater than or equal to each student's grade, then dividing this ranking by the total number of students who completed English courses. The quintiles should be labeled as ""First"" (top 20%), ""Second"" (top 21-40%), ""Third"" (top 41-60%), ""Fourth"" (top 61-80%), and ""Fifth"" (bottom 20%). Please sort the results from highest performing quintile to lowest (First to Fifth).",false,false,false,true,azure/o3,"local023,local201,local078,local064","english_completions: filters ClassStatus=2 English classes, returning StudentID and grade; student_best_grade: keeps highest English grade per student; total_students: counts students in student_best_grade for percentile math; ranked_students: assigns descending rank and rank_ratio based on grade and total_students; quintile_labels: labels each student First–Fifth by rank_ratio and attaches last name, sorted by quintile order","english_completions: filters ClassStatus=2 English classes, returning StudentID and grade; student_best_grade: keeps highest English grade per student; total_students: counts students in student_best_grade for percentile math; ranked_students: assigns descending rank and rank_ratio based on grade and total_students; quintile_labels: labels each student First–Fifth by rank_ratio and attaches last name, sorted by quintile order","{""target_db"": ""school_scheduling"", ""candidates_total"": 41, ""same_db_total"": 0, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local023,local201,local078,local064""}",2025-10-17T16:32:28
local131,"Could you list each musical style with the number of times it appears as a 1st, 2nd, or 3rd preference in a single row per style?",false,false,false,true,azure/o3,"local024,local015,local070,local066","style_seq_counts: tally rows per style and preference sequence; pivot_counts: convert sequence tallies into separate first_pref, second_pref, third_pref columns per style; style_summary: attach style names to pivoted counts for final output","style_seq_counts: tally rows per style and preference sequence; pivot_counts: convert sequence tallies into separate first_pref, second_pref, third_pref columns per style; style_summary: attach style names to pivoted counts for final output","{""target_db"": ""EntertainmentAgency"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local024,local015,local070,local066""}",2025-10-17T16:32:35
local133,"Given a database of musical styles and user preferences, where Musical_Preferences contains user rankings of musical styles (PreferenceSeq=1 for first choice, PreferenceSeq=2 for second choice, PreferenceSeq=3 for third choice): Calculate a weighted score for each musical style by assigning 3 points for each time it was ranked as first choice, 2 points for each second choice, and 1 point for each third choice ranking. Calculate the total weighted score for each musical style that has been ranked by at least one user. Then, compute the absolute difference between each style's total weighted score and the average total weighted score across all such styles.	",false,false,false,true,azure/o3,"local003,local219,local244,local196",weighted_prefs: Adds weight column using 3/2/1 points per PreferenceSeq; style_totals: Sums weights per StyleID and attaches StyleName; avg_score: Calculates average total score across all styles; style_diff: Computes absolute difference between each style_total and average score,weighted_prefs: Adds weight column using 3/2/1 points per PreferenceSeq; style_totals: Sums weights per StyleID and attaches StyleName; avg_score: Calculates average total score across all styles; style_diff: Computes absolute difference between each style_total and average score,"{""target_db"": ""EntertainmentAgency"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local003,local219,local244,local196""}",2025-10-17T16:32:45
local132,"Show all pairs of entertainers and customers who each have up to three style strengths or preferences, where the first and second style preferences of the customers match the first and second style strengths of the entertainers (or in reverse order). Only return the entertainer’s stage name and the customer’s last name",false,false,false,true,azure/o3,"local301,local056,local003,local300","ent_style_ord: ranks entertainer styles by strength, adds style_count per entertainer; ent_top_two: keeps entertainers with style_count<=3, pivots first two StyleIDs; cust_pref_ord: ranks customer preferences by sequence, adds pref_count per customer; cust_top_two: keeps customers with pref_count<=3, pivots first two StyleIDs; matched_pairs: joins entertainer and customer top_two where style1 and style2 match ordered or reversed","ent_style_ord: ranks entertainer styles by strength, adds style_count per entertainer; ent_top_two: keeps entertainers with style_count<=3, pivots first two StyleIDs; cust_pref_ord: ranks customer preferences by sequence, adds pref_count per customer; cust_top_two: keeps customers with pref_count<=3, pivots first two StyleIDs; matched_pairs: joins entertainer and customer top_two where style1 and style2 match ordered or reversed","{""target_db"": ""EntertainmentAgency"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local301,local056,local003,local300""}",2025-10-17T16:33:11
local141,"How did each salesperson's annual total sales compare to their annual sales quota? Provide the difference between their total sales and the quota for each year, organized by salesperson and year.",false,false,false,true,azure/o3,"local077,local301,local157,local021","sales_yearly: aggregates salesorderheader into annual_total_sales per salesperson; quota_yearly: aggregates SalesPersonQuotaHistory into annual_quota per salesperson; compare_gap: joins yearly sales and quotas, returning sales, quota, and sales_minus_quota difference","sales_yearly: aggregates salesorderheader into annual_total_sales per salesperson; quota_yearly: aggregates SalesPersonQuotaHistory into annual_quota per salesperson; compare_gap: joins yearly sales and quotas, returning sales, quota, and sales_minus_quota difference","{""target_db"": ""AdventureWorks"", ""candidates_total"": 41, ""same_db_total"": 0, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local077,local301,local157,local021""}",2025-10-17T16:33:18
local152,"Can you provide the top 9 directors by movie count, including their ID, name, number of movies, average inter-movie duration (rounded to the nearest integer), average rating (rounded to 2 decimals), total votes, minimum and maximum ratings, and total movie duration? Sort the output first by movie count in descending order and then by total movie duration in descending order.",false,false,false,true,azure/o3,"local021,local059,local141,local311","director_movies: maps each director to their movies with publication date and duration; movie_ratings: adds avg_rating and total_votes to director_movies; gap_years: calculates average gap between successive movie release years per director; director_stats: aggregates movie count, rating metrics, total votes, and total duration per director; ranked_directors: joins stats, gaps, and names; orders by movie count then total duration, selects top 9","director_movies: maps each director to their movies with publication date and duration; movie_ratings: adds avg_rating and total_votes to director_movies; gap_years: calculates average gap between successive movie release years per director; director_stats: aggregates movie count, rating metrics, total votes, and total duration per director; ranked_directors: joins stats, gaps, and names; orders by movie count then total duration, selects top 9","{""target_db"": ""imdb_movies"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local021,local059,local141,local311""}",2025-10-17T16:33:30
local230,"Determine the top three genres with the most movies rated above 8, and then identify the top four directors who have directed the most films rated above 8 within those genres. List these directors and their respective movie counts.",false,false,false,true,azure/o3,"local078,local264,local064,local056","high_rated_movies: selects movie_ids where avg_rating > 8; genre_movie_counts: joins high_rated_movies with genre and tallies movies per genre; top_genres: keeps three genres with highest tallies; top_genre_movies: filters high_rated_movies to those within top_genres; director_movie_counts: joins top_genre_movies with director_mapping and names, counts films per director, returns top four","high_rated_movies: selects movie_ids where avg_rating > 8; genre_movie_counts: joins high_rated_movies with genre and tallies movies per genre; top_genres: keeps three genres with highest tallies; top_genre_movies: filters high_rated_movies to those within top_genres; director_movie_counts: joins top_genre_movies with director_mapping and names, counts films per director, returns top four","{""target_db"": ""imdb_movies"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local078,local264,local064,local056""}",2025-10-17T16:33:38
local156,"Analyze the annual average purchase price per Bitcoin by region, computed as the total dollar amount spent divided by the total quantity purchased each year, excluding the first year's data for each region. Then, for each year, rank the regions based on these average purchase prices, and calculate the annual percentage change in cost for each region compared to the previous year.",false,false,false,true,azure/o3,"local074,local077,local300,local064","buy_txns: filters BTC BUY transactions, joins prices and members, adds region, txn_year, spend; annual_totals: aggregates total_spend and total_quantity by region and year; annual_avg_price: computes average_price per region-year as total_spend divided by quantity; first_region_years: selects earliest purchase year for each region; filtered_prices: excludes each region's first_year records; yearly_rankings: ranks regions within each year by average_price; pct_changes: calculates year-over-year percent change in average_price per region","buy_txns: filters BTC BUY transactions, joins prices and members, adds region, txn_year, spend; annual_totals: aggregates total_spend and total_quantity by region and year; annual_avg_price: computes average_price per region-year as total_spend divided by quantity; first_region_years: selects earliest purchase year for each region; filtered_prices: excludes each region's first_year records; yearly_rankings: ranks regions within each year by average_price; pct_changes: calculates year-over-year percent change in average_price per region","{""target_db"": ""bank_sales_trading"", ""candidates_total"": 42, ""same_db_total"": 8, ""used_same_db_pool"": ""true"", ""chosen_ids"": ""local074,local077,local300,local064""}",2025-10-17T16:33:59
local157,"Using the ""bitcoin_prices"" table, please calculate the daily percentage change in trading volume for each ticker from August 1 to August 10, 2021, ensuring that any volume ending in ""K"" or ""M"" is accurately converted to thousands or millions, any ""-"" volume is treated as zero, only non-zero volumes are used to determine the previous day's volume, and the results are ordered by ticker and date.",false,false,false,true,azure/o3,"local077,local301,local075,local074","volume_normalized: convert volume strings to numeric, '-' to 0; aug_window: restricts rows to 2021-08-01 through 2021-08-10; non_zero_lag: on aug_window, keep positive volumes and add prev non-zero volume per ticker via lag; daily_change: joins aug_window to non_zero_lag, computes daily percent change, orders by ticker and date","volume_normalized: convert volume strings to numeric, '-' to 0; aug_window: restricts rows to 2021-08-01 through 2021-08-10; non_zero_lag: on aug_window, keep positive volumes and add prev non-zero volume per ticker via lag; daily_change: joins aug_window to non_zero_lag, computes daily percent change, orders by ticker and date","{""target_db"": ""bank_sales_trading"", ""candidates_total"": 41, ""same_db_total"": 7, ""used_same_db_pool"": ""true"", ""chosen_ids"": ""local077,local301,local075,local074""}",2025-10-17T16:34:11
local163,"Which university faculty members' salaries are closest to the average salary for their respective ranks? Please provide the ranks, first names, last names, and salaries.university",false,false,false,true,azure/o3,"local329,local201,local099,local015","rank_avg_salary: computes average salary for each FacRank; salary_diff: joins faculty with rank averages, adds absolute salary difference; min_diff_per_rank: selects minimum salary difference per rank; closest_faculty: filters faculty where difference equals rank minimum, returns details","rank_avg_salary: computes average salary for each FacRank; salary_diff: joins faculty with rank averages, adds absolute salary difference; min_diff_per_rank: selects minimum salary difference per rank; closest_faculty: filters faculty where difference equals rank minimum, returns details","{""target_db"": ""education_business"", ""candidates_total"": 42, ""same_db_total"": 2, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local329,local201,local099,local015""}",2025-10-17T16:34:17
local168,"Among job postings that specifically have the Data Analyst, require a non-null annual average salary, and are remote, what is the overall average salary when considering only the top three most frequently demanded skills for these positions?",false,false,false,true,azure/o3,"local244,local059,local056,local075","data_analyst_jobs: remote Data Analyst postings with non-null salary_year_avg selected; skill_counts: joins data_analyst_jobs to skills_dim via skills_job_dim, counts postings per skill; top_skills: keeps three skills with highest posting counts; top_skill_jobs: distinct data_analyst_jobs linked to any top_skill for overall average salary","data_analyst_jobs: remote Data Analyst postings with non-null salary_year_avg selected; skill_counts: joins data_analyst_jobs to skills_dim via skills_job_dim, counts postings per skill; top_skills: keeps three skills with highest posting counts; top_skill_jobs: distinct data_analyst_jobs linked to any top_skill for overall average salary","{""target_db"": ""city_legislation"", ""candidates_total"": 42, ""same_db_total"": 1, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local244,local059,local056,local075""}",2025-10-17T16:34:28
local169,"What is the annual retention rate of legislators who began their first term between January 1, 1917 and December 31, 1999, measured as the proportion of this cohort still in office on December 31st for each of the first 20 years following their initial term start? The results should show all 20 periods in sequence regardless of whether any legislators were retained in a particular year.",false,false,false,true,azure/o3,"local264,local060,local064,local244","first_terms: earliest term_start per id_bioguide; start_cohort: legislators whose first_term is between 1917-01-01 and 1999-12-31, plus cohort size; years_1_20: generates integers 1 through 20; evaluation_dates: pairs each cohort legislator with December 31 date for each offset year; retained_flags: flags legislators whose evaluation_date falls within any term_start-term_end range; annual_retention: aggregates retained counts per year_number, computes retention rate, returns all 20 years sequentially","first_terms: earliest term_start per id_bioguide; start_cohort: legislators whose first_term is between 1917-01-01 and 1999-12-31, plus cohort size; years_1_20: generates integers 1 through 20; evaluation_dates: pairs each cohort legislator with December 31 date for each offset year; retained_flags: flags legislators whose evaluation_date falls within any term_start-term_end range; annual_retention: aggregates retained counts per year_number, computes retention rate, returns all 20 years sequentially","{""target_db"": ""city_legislation"", ""candidates_total"": 42, ""same_db_total"": 1, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local264,local060,local064,local244""}",2025-10-17T16:34:51
local171,"For male legislators from Louisiana, how many distinct legislators were actively serving on December 31 of each year from more than 30 years since their first term up to less than 50 years, grouping the results by the exact number of years elapsed since their first term?",false,false,false,true,azure/o3,"local059,local015,local032,local329",la_male_terms: filters male Louisiana legislators with term_start and term_end; first_term: finds earliest term_start per legislator; dec31_dates: selects December 31 dates from date dimension; active_dec31: pairs legislators whose term covers each Dec 31 date; tenure_window: computes years_elapsed since first term and keeps 31-49; yearly_counts: counts distinct legislators by years_elapsed,la_male_terms: filters male Louisiana legislators with term_start and term_end; first_term: finds earliest term_start per legislator; dec31_dates: selects December 31 dates from date dimension; active_dec31: pairs legislators whose term covers each Dec 31 date; tenure_window: computes years_elapsed since first term and keeps 31-49; yearly_counts: counts distinct legislators by years_elapsed,"{""target_db"": ""city_legislation"", ""candidates_total"": 42, ""same_db_total"": 1, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local059,local015,local032,local329""}",2025-10-17T16:35:05
local167,"Based on the state each female legislator first represented, which state has the highest number of female legislators whose terms included December 31st at any point, and what is that count? Please provide the state's abbreviation.",false,false,false,true,azure/o3,"local066,local010,local310,local199","female_terms: join legislators to terms, keeping only female legislators; terms_including_dec31: filter female_terms where term period includes any December 31; first_state: pick earliest term per legislator to get initial state; state_legislator_counts: count distinct legislators by first_state; top_state: select state with highest legislator count","female_terms: join legislators to terms, keeping only female legislators; terms_including_dec31: filter female_terms where term period includes any December 31; first_state: pick earliest term per legislator to get initial state; state_legislator_counts: count distinct legislators by first_state; top_state: select state with highest legislator count","{""target_db"": ""city_legislation"", ""candidates_total"": 42, ""same_db_total"": 1, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local066,local010,local310,local199""}",2025-10-17T16:35:21
local170,"Identify the state abbreviations where, for both male and female legislators, the retention rate remains greater than zero at specific intervals of 0, 2, 4, 6, 8, and 10 years after their first term start date. A legislator is considered retained if they are serving on December 31 of the respective year. Only include states where both gender cohorts maintain non-zero retention rates at all six of these time points during the first decade of service.",false,false,false,true,azure/o3,"local199,local219,local017,local311","first_term: derives first term_start date, initial state, gender per legislator; interval_targets: generates six Dec31 dates at 0,2,4,6,8,10 years after first_start for each legislator; retained_serving: marks legislators active on target dates by overlapping term_start<=date<=term_end; interval_retention_counts: counts retained legislators per state, gender, interval; state_interval_check: filters state-gender groups retaining non-zero counts across all intervals; qualified_states: selects states where both genders satisfy retention requirement","first_term: derives first term_start date, initial state, gender per legislator; interval_targets: generates six Dec31 dates at 0,2,4,6,8,10 years after first_start for each legislator; retained_serving: marks legislators active on target dates by overlapping term_start<=date<=term_end; interval_retention_counts: counts retained legislators per state, gender, interval; state_interval_check: filters state-gender groups retaining non-zero counts across all intervals; qualified_states: selects states where both genders satisfy retention requirement","{""target_db"": ""city_legislation"", ""candidates_total"": 42, ""same_db_total"": 1, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local199,local219,local017,local311""}",2025-10-17T16:35:36
local193,"Could you find out the average percentage of the total lifetime sales (LTV) that occur in the first 7 and 30 days after a customer's initial purchase? Also, include the average total lifetime sales (LTV). Please exclude customers with zero lifetime sales. The 7- and 30-day periods should be based on the exact number of hours-minutes-seconds, not calendar days.",false,false,false,true,azure/o3,"local196,local199,local194,local056","first_purchase: earliest payment timestamp per customer aggregated; customer_ltv: total lifetime sales summed per customer; period_sales: sums payments within 7 and 30 days of first purchase per customer; customer_percentages: computes 7-day and 30-day sales percentages of lifetime sales, excludes zero LTV; overall_averages: averages the two percentages and lifetime sales across qualified customers","first_purchase: earliest payment timestamp per customer aggregated; customer_ltv: total lifetime sales summed per customer; period_sales: sums payments within 7 and 30 days of first purchase per customer; customer_percentages: computes 7-day and 30-day sales percentages of lifetime sales, excludes zero LTV; overall_averages: averages the two percentages and lifetime sales across qualified customers","{""target_db"": ""SQLITE_SAKILA"", ""candidates_total"": 42, ""same_db_total"": 4, ""used_same_db_pool"": ""true"", ""chosen_ids"": ""local196,local199,local194,local056""}",2025-10-17T16:35:46
local194,"Please provide a list of the top three revenue-generating films for each actor, along with the average revenue per actor in those films, calculated by dividing the total film revenue equally among the actors for each film.",false,false,false,true,azure/o3,"local059,local229,local301,local023",film_revenue: sums payment amounts per film via rental and inventory; actor_counts: counts actors per film; actor_film_revenue: joins previous CTEs to compute each actor’s equal revenue share per film; ranked_actor_films: assigns row_number per actor ordered by revenue share desc; top3_actor_films: selects rows with rank ≤3 per actor; actor_avg_revenue: averages revenue share across top3 films per actor,film_revenue: sums payment amounts per film via rental and inventory; actor_counts: counts actors per film; actor_film_revenue: joins previous CTEs to compute each actor’s equal revenue share per film; ranked_actor_films: assigns row_number per actor ordered by revenue share desc; top3_actor_films: selects rows with rank ≤3 per actor; actor_avg_revenue: averages revenue share across top3 films per actor,"{""target_db"": ""SQLITE_SAKILA"", ""candidates_total"": 41, ""same_db_total"": 3, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local059,local229,local301,local023""}",2025-10-17T16:35:56
local195,Please find out how widespread the appeal of our top five actors is. What percentage of our customers have rented films featuring these actors?,false,false,false,true,azure/o3,"local056,local199,local194,local196","actor_rental_counts: aggregates total rentals per actor via film_actor, inventory, rental joins; top_five_actors: selects five actors with highest rental counts from actor_rental_counts; customers_top_actors: distinct customers who rented films featuring any top_five_actors; customer_stats: compares total customers to top actor customers to compute percentage","actor_rental_counts: aggregates total rentals per actor via film_actor, inventory, rental joins; top_five_actors: selects five actors with highest rental counts from actor_rental_counts; customers_top_actors: distinct customers who rented films featuring any top_five_actors; customer_stats: compares total customers to top actor customers to compute percentage","{""target_db"": ""SQLITE_SAKILA"", ""candidates_total"": 42, ""same_db_total"": 4, ""used_same_db_pool"": ""true"", ""chosen_ids"": ""local056,local199,local194,local196""}",2025-10-17T16:36:05
local196,For each rating category of the first movie rented by customers—where the first movie is identified based on the earliest payment date per customer—please provide the average total amount spent per customer and the average number of subsequent rentals (calculated as the total number of rentals minus one) for customers whose first rented movie falls into that rating category.,false,false,false,true,azure/o3,"local024,local194,local075,local032","payment_with_rating: joins payment→rental→inventory→film to capture customer, payment_date, amount, rental_id, rating; first_movie_rating: finds earliest payment_date per customer and extracts its rating; customer_spend_rentals: sums payment amounts and counts distinct rentals per customer; customer_metrics: merges totals with first_movie_rating, deriving subsequent_rentals = rental_count−1; rating_averages: computes average spend and average subsequent_rentals per first-movie rating","payment_with_rating: joins payment→rental→inventory→film to capture customer, payment_date, amount, rental_id, rating; first_movie_rating: finds earliest payment_date per customer and extracts its rating; customer_spend_rentals: sums payment amounts and counts distinct rentals per customer; customer_metrics: merges totals with first_movie_rating, deriving subsequent_rentals = rental_count−1; rating_averages: computes average spend and average subsequent_rentals per first-movie rating","{""target_db"": ""SQLITE_SAKILA"", ""candidates_total"": 41, ""same_db_total"": 3, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local024,local194,local075,local032""}",2025-10-17T16:36:16
local197,"Among our top 10 paying customers, can you identify the largest change in payment amounts from one month to the immediately following month? Specifically, please determine for which customer and during which month this maximum month-over-month difference occurred, and provide the difference rounded to two decimal places.",false,false,false,true,azure/o3,"local194,local196,local199,local056",customer_totals: total payment per customer aggregated; top_payers: top 10 customers by total spent; monthly_totals: sum of payments per top payer per year_month; monthly_diffs: absolute month-over-month payment change per top payer using lag; max_month_diff: highest monthly change across top payers with customer and month,customer_totals: total payment per customer aggregated; top_payers: top 10 customers by total spent; monthly_totals: sum of payments per top payer per year_month; monthly_diffs: absolute month-over-month payment change per top payer using lag; max_month_diff: highest monthly change across top payers with customer and month,"{""target_db"": ""SQLITE_SAKILA"", ""candidates_total"": 42, ""same_db_total"": 4, ""used_same_db_pool"": ""true"", ""chosen_ids"": ""local194,local196,local199,local056""}",2025-10-17T16:36:26
local199,"Can you identify the year and month with the highest rental orders created by the store's staff for each store? Please list the store ID, the year, the month, and the total rentals for those dates.",false,false,false,true,azure/o3,"local310,local229,local283,local066","rental_with_store: joins rental to staff, adds rental_year and rental_month per row; monthly_totals: aggregates rentals per store, rental_year, rental_month; top_months_per_store: filters monthly_totals to rows with maximum rentals per store","rental_with_store: joins rental to staff, adds rental_year and rental_month per row; monthly_totals: aggregates rentals per store, rental_year, rental_month; top_months_per_store: filters monthly_totals to rows with maximum rentals per store","{""target_db"": ""SQLITE_SAKILA"", ""candidates_total"": 41, ""same_db_total"": 3, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local310,local229,local283,local066""}",2025-10-17T16:36:32
local201,"Identify the first 10 words, sorted alphabetically, that are 4 to 5 characters long, start with 'r', and have at least one anagram of the same length, considering case-sensitive letters. Provide the count of such anagrams for each word.",false,false,false,true,azure/o3,"local196,local056,local026,local097",len_filtered: selects 4-5 letter words and adds sorted-letter signature; sig_counts: aggregates len_filtered by signature retaining counts greater than one; r_words: picks 'r'-starting words with signatures; r_with_counts: joins r_words to sig_counts computing anagram_count as count minus one,len_filtered: selects 4-5 letter words and adds sorted-letter signature; sig_counts: aggregates len_filtered by signature retaining counts greater than one; r_words: picks 'r'-starting words with signatures; r_with_counts: joins r_words to sig_counts computing anagram_count as count minus one,"{""target_db"": ""modern_data"", ""candidates_total"": 41, ""same_db_total"": 1, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local196,local056,local026,local097""}",2025-10-17T16:36:46
local202,"For alien data, how many of the top 10 states by alien population have a higher percentage of friendly aliens than hostile aliens, with an average alien age exceeding 200?",false,false,false,true,azure/o3,"local194,local300,local097,local010","state_summary: totals aliens, average age, friendly and hostile counts per state; top_states: selects ten states with highest alien populations; eligible_states: filters top_states where avg_age > 200 and friendly ratio exceeds hostile","state_summary: totals aliens, average age, friendly and hostile counts per state; top_states: selects ten states with highest alien populations; eligible_states: filters top_states where avg_age > 200 and friendly ratio exceeds hostile","{""target_db"": ""city_legislation"", ""candidates_total"": 42, ""same_db_total"": 1, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local194,local300,local097,local010""}",2025-10-17T16:36:52
local209,"In the dataset of orders joined with store information, which store has the highest total number of orders, and among that store’s orders, what is the ratio of orders that appear in the deliveries table with a 'DELIVERED' status to the total orders for that store?",false,false,false,true,azure/o3,"local064,local097,local141,local037",store_order_counts: counts total orders per store; top_store: selects store with maximum order count; delivered_orders: counts delivered orders for top store via join with deliveries,store_order_counts: counts total orders per store; top_store: selects store with maximum order count; delivered_orders: counts delivered orders for top store via join with deliveries,"{""target_db"": ""delivery_center"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local064,local097,local141,local037""}",2025-10-17T16:36:59
local210,Can you identify the hubs that saw more than a 20% increase in finished orders from February to March?,false,false,false,true,azure/o3,"local329,local067,local244,local201","feb_mar_orders: finished orders Feb or Mar joined to hubs, returning hub_id, hub_name, month; hub_monthly_totals: count of finished orders per hub-month; hub_growth: pivot counts to feb_count and mar_count, compute percent increase, filter >20%","feb_mar_orders: finished orders Feb or Mar joined to hubs, returning hub_id, hub_name, month; hub_monthly_totals: count of finished orders per hub-month; hub_growth: pivot counts to feb_count and mar_count, compute percent increase, filter >20%","{""target_db"": ""delivery_center"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local329,local067,local244,local201""}",2025-10-17T16:37:10
local212,Can you find 5 delivery drivers with the highest average number of daily deliveries?,false,false,false,true,azure/o3,"local196,local078,local060,local032","delivery_with_date: join deliveries to orders, deriving delivery_date; driver_daily_deliveries: count deliveries per driver per date; driver_avg_daily: average daily delivery counts per driver; top_5_drivers: rank averages, selecting five highest drivers","delivery_with_date: join deliveries to orders, deriving delivery_date; driver_daily_deliveries: count deliveries per driver per date; driver_avg_daily: average daily delivery counts per driver; top_5_drivers: rank averages, selecting five highest drivers","{""target_db"": ""delivery_center"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local196,local078,local060,local032""}",2025-10-17T16:37:17
local218,Can you calculate the median from the highest season goals of each team?,false,false,false,true,azure/o3,"local097,local037,local067,local283","season_goals: sums home and away goals for every team per season; peak_goals: selects each team’s highest season goals total; ordered_peaks: orders peak_goals, adds row numbers and total count for median calculation","season_goals: sums home and away goals for every team per season; peak_goals: selects each team’s highest season goals total; ordered_peaks: orders peak_goals, adds row numbers and total count for median calculation","{""target_db"": ""EU_soccer"", ""candidates_total"": 42, ""same_db_total"": 2, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local097,local037,local067,local283""}",2025-10-17T16:37:25
local219,"In each league, considering all seasons, which single team has the fewest total match wins based on comparing home and away goals, including teams with zero wins, ensuring that if multiple teams tie for the fewest wins, only one team is returned for each league?",false,false,false,true,azure/o3,"local024,local201,local037,local130","distinct_teams: collect unique league_id and team_api_id from matches; wins_by_team: count wins per league and team where goals favor that team; team_win_totals: merge distinct_teams with wins_by_team, defaulting win_count to zero; lowest_wins_rank: apply row_number over each league ordered by win_count asc then team_long_name; minimal_winners: choose rank 1 per league returning league and team details","distinct_teams: collect unique league_id and team_api_id from matches; wins_by_team: count wins per league and team where goals favor that team; team_win_totals: merge distinct_teams with wins_by_team, defaulting win_count to zero; lowest_wins_rank: apply row_number over each league ordered by win_count asc then team_long_name; minimal_winners: choose rank 1 per league returning league and team details","{""target_db"": ""EU_soccer"", ""candidates_total"": 41, ""same_db_total"": 1, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local024,local201,local037,local130""}",2025-10-17T16:37:39
local221,Tell me top10 teams with the most wins across the league,false,false,false,true,azure/o3,"local196,local021,local283,local300","match_winners: selects winning team identifier from each match where goals higher than opponent; team_win_totals: aggregates wins per team by counting occurrences in match_winners; top10_teams: joins Team names, orders by win count descending, returns ten highest","match_winners: selects winning team identifier from each match where goals higher than opponent; team_win_totals: aggregates wins per team by counting occurrences in match_winners; top10_teams: joins Team names, orders by win count descending, returns ten highest","{""target_db"": ""EU_soccer"", ""candidates_total"": 42, ""same_db_total"": 2, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local196,local021,local283,local300""}",2025-10-17T16:37:51
