instance_id,user_query,used_gold_tables,used_gold_joins,used_predicted_tables_cols,used_predicted_tables_cols_raw,used_external_knowledge,model,examples_used,predicted_cte_briefs,raw_output,example_selection,timestamp
sf_bq058,"Retrieve all finalized deposits into Optimism at block 29815485 using the Optimism Standard Bridge, including transaction hash, an Etherscan link (the complete URL), L1 and L2 token addresses, sender and receiver addresses (with leading zeroes stripped), and the deposited amount (converted from hex to decimal). Ensure data is properly formatted and parsed according to Optimism's address and token standards, and remove the prefix '0x' except transaction hash. Note that, the keccak-256 hash of the Ethereum event signature for DepositFinalized is ""0x3303facd24627943a92e9dc87cfbb34b15c49b726eec3ad3487c16be9ab8efe8"".",false,false,true,true,true,azure/o3,,"deposit_logs: filter DECODED_EVENTS for DepositFinalized hash at block 29815485; parsed_args: extract l1_token, l2_token, from_addr, to_addr, amount_hex, tx_hash from ARGS; cleaned_values: convert amount_hex to decimal, strip 0x and leading zeros from addresses, lowercase; add_tx_link: build full etherscan URL, retain 0x tx_hash; final_result: assemble requested columns, deduplicate, order by log_index","deposit_logs: filter DECODED_EVENTS for DepositFinalized hash at block 29815485; parsed_args: extract l1_token, l2_token, from_addr, to_addr, amount_hex, tx_hash from ARGS; cleaned_values: convert amount_hex to decimal, strip 0x and leading zeros from addresses, lowercase; add_tx_link: build full etherscan URL, retain 0x tx_hash; final_result: assemble requested columns, deduplicate, order by log_index","{""target_db"": ""GOOG_BLOCKCHAIN"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""true"", ""chosen_ids"": """"}",2025-10-29T19:15:41
sf_bq416,"Could you retrieve the top three largest USDT transfers on the TRON blockchain by listing the block numbers, source addresses, destination addresses (in TronLink format), and transfer amounts, using the USDT contract address '0xa614f803b6fd780986a42c78ec9c7f77e6ded13c' and the transfer event signature '0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef', dividing the raw transfer value by 1,000,000 to convert it into the final USDT amount, and then ordering the results by the largest transferred amounts first?",false,false,true,true,true,azure/o3,,"usdt_transfer_logs: filter LOGS for USDT contract and transfer signature; decoded_transfers: extract from_address, to_address, raw_amount, block_number from topics and data; formatted_transfers: convert addresses to TronLink format and divide raw_amount by 1e6; top_transfers: rank by amount desc and limit to top three transfers","usdt_transfer_logs: filter LOGS for USDT contract and transfer signature; decoded_transfers: extract from_address, to_address, raw_amount, block_number from topics and data; formatted_transfers: convert addresses to TronLink format and divide raw_amount by 1e6; top_transfers: rank by amount desc and limit to top three transfers","{""target_db"": ""GOOG_BLOCKCHAIN"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""true"", ""chosen_ids"": """"}",2025-10-29T19:15:50
sf_bq226,"Which sender address, represented as a complete URL on https://cronoscan.com, has been used most frequently on the Cronos blockchain in transactions to non-null 'to_address' fields, within blocks larger than 4096 bytes, since January 1, 2023?",false,false,true,true,false,azure/o3,,large_blocks: Select block_hash for blocks larger than 4096 bytes; tx_2023: Transactions since 2023-01-01 with non-null to_address; eligible_tx: Join tx_2023 with large_blocks to retain transactions in big blocks; sender_counts: Aggregate eligible_tx to count transactions per from_address; sender_urls_ranked: Build cronoscan URL for each sender and sort by descending count,large_blocks: Select block_hash for blocks larger than 4096 bytes; tx_2023: Transactions since 2023-01-01 with non-null to_address; eligible_tx: Join tx_2023 with large_blocks to retain transactions in big blocks; sender_counts: Aggregate eligible_tx to count transactions per from_address; sender_urls_ranked: Build cronoscan URL for each sender and sort by descending count,"{""target_db"": ""GOOG_BLOCKCHAIN"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""true"", ""chosen_ids"": """"}",2025-10-29T19:16:05
sf_bq016,"Considering only the highest release versions of NPM packages, which dependency (package and its version) appears most frequently among the dependencies of these packages?",false,false,true,true,false,azure/o3,,latest_releases: filter PACKAGE_RELEASES to is_latest=true for each package; dependencies_latest: join latest releases to PACKAGE_DEPENDENCIES to list deps of current versions; dependency_usage: aggregate dependencies to count occurrence across latest packages; top_dependency: pick dependency_name and dependency_version with highest usage count,latest_releases: filter PACKAGE_RELEASES to is_latest=true for each package; dependencies_latest: join latest releases to PACKAGE_DEPENDENCIES to list deps of current versions; dependency_usage: aggregate dependencies to count occurrence across latest packages; top_dependency: pick dependency_name and dependency_version with highest usage count,"{""target_db"": ""DEPS_DEV_V1"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""true"", ""chosen_ids"": """"}",2025-10-29T19:16:18
sf_bq062,What is the most frequently used license by packages in each system?,false,false,true,true,false,azure/o3,,pkg_license_map: Extract system and license identifiers for each package; license_usage_counts: Aggregate package counts per system and license; ranked_licenses: Assign row_number within each system ordered by descending package_count; top_license_per_system: Select rank 1 rows as each system’s most used license,pkg_license_map: Extract system and license identifiers for each package; license_usage_counts: Aggregate package counts per system and license; ranked_licenses: Assign row_number within each system ordered by descending package_count; top_license_per_system: Select rank 1 rows as each system’s most used license,"{""target_db"": ""DEPS_DEV_V1"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""true"", ""chosen_ids"": """"}",2025-10-29T19:16:24
sf_bq063,"Find the GitHub URL (with link label 'SOURCE_REPO') of the latest released version of the NPM package that has the highest number of dependencies in its latest released version, excluding packages whose names contain the character '@' and only considering URLs where the link label is 'SOURCE_REPO' and the URL contains 'github.com'.",false,false,true,true,false,azure/o3,,"latest_pkg_versions: select latest version per package without '@', keeping dependencies_count and release date; max_dep_pkg: choose package(s) whose latest version has highest dependencies_count; github_links: filter links where link_label='SOURCE_REPO' and url contains 'github.com'; final_result: join max_dep_pkg with github_links to return desired GitHub URL","latest_pkg_versions: select latest version per package without '@', keeping dependencies_count and release date; max_dep_pkg: choose package(s) whose latest version has highest dependencies_count; github_links: filter links where link_label='SOURCE_REPO' and url contains 'github.com'; final_result: join max_dep_pkg with github_links to return desired GitHub URL","{""target_db"": ""DEPS_DEV_V1"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""true"", ""chosen_ids"": """"}",2025-10-29T19:16:32
sf_bq028,"Considering only the latest release versions of NPM package, which packages are the top 8 most popular based on the Github star number, as well as their versions?",false,false,true,true,false,azure/o3,,"latest_release_dates: max release_date per package to locate latest versions; latest_releases: filter releases to latest date, retaining package and version; package_stats: join packages with latest_releases to pair github_stars and versions; top8_packages: select top 8 packages by github_stars descending with corresponding latest version","latest_release_dates: max release_date per package to locate latest versions; latest_releases: filter releases to latest date, retaining package and version; package_stats: join packages with latest_releases to pair github_stars and versions; top8_packages: select top 8 packages by github_stars descending with corresponding latest version","{""target_db"": ""DEPS_DEV_V1"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""true"", ""chosen_ids"": """"}",2025-10-29T19:16:40
sf_bq325,"Please identify the top 10 genes with the strongest associations across all studies by first selecting, for each gene within each study, the variant with the lowest p-value, and then ranking all such gene–variant pairs to return the 10 genes with the smallest p-values overall.",false,false,true,true,false,azure/o3,,"raw_variants: select gene, study, variant identifiers and pval from disease_variant_gene; min_variant_by_study_gene: retain lowest p-value variant per gene within each study; gene_best_variant: choose minimal p-value record per gene across all studies; top_genes: order by pval ascending and limit to 10 genes","raw_variants: select gene, study, variant identifiers and pval from disease_variant_gene; min_variant_by_study_gene: retain lowest p-value variant per gene within each study; gene_best_variant: choose minimal p-value record per gene across all studies; top_genes: order by pval ascending and limit to 10 genes","{""target_db"": ""OPEN_TARGETS_GENETICS_2"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""true"", ""chosen_ids"": """"}",2025-10-29T19:17:13
sf_bq276,"Can you provide a comprehensive list of all ports in region number 6585 that lie within U.S. state boundaries and have been affected by named storms in the North Atlantic basin with wind speeds of at least 35 knots and a Saffir-Simpson classification of at least minimal tropical storm strength, including for each port its name, the state name, the distinct years in which storms occurred, the total count of distinct storms, the distinct storm names, the average storm category, the average wind speed, and the respective geometries for both the port and the tropical storm areas?",false,false,true,true,true,azure/o3,,"ports_region: select ports in WORLD_PORT_INDEX where region_number = 6585 with id,name,geom; ports_in_states: keep ports_region whose port_geom ST_WITHIN state_geom, add state_name; storms_filtered: select HURRICANES in North Atlantic with wind ≥35 kt and usa_status ≥ tropical storm; storms_categorized: derive storm_point geometry, map usa_status to numeric category; port_storm_matches: pair ports_in_states with storms_categorized within 50 nm using ST_DISTANCE/nautical_miles_conversion; port_storm_stats: aggregate matches per port compiling distinct seasons, storm count, storm names list, avg category, avg wind, plus port and storm geometries","ports_region: select ports in WORLD_PORT_INDEX where region_number = 6585 with id,name,geom; ports_in_states: keep ports_region whose port_geom ST_WITHIN state_geom, add state_name; storms_filtered: select HURRICANES in North Atlantic with wind ≥35 kt and usa_status ≥ tropical storm; storms_categorized: derive storm_point geometry, map usa_status to numeric category; port_storm_matches: pair ports_in_states with storms_categorized within 50 nm using ST_DISTANCE/nautical_miles_conversion; port_storm_stats: aggregate matches per port compiling distinct seasons, storm count, storm names list, avg category, avg wind, plus port and storm geometries","{""target_db"": ""NOAA_PORTS"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""true"", ""chosen_ids"": """"}",2025-10-29T19:17:31
sf_bq104,"Based on the most recent refresh date, identify the top-ranked rising search term for the week that is exactly one year prior to the latest available week in the dataset.",false,false,true,true,false,azure/o3,,combined_terms: Union international and domestic rising term tables into single set; latest_refresh: Max refresh_date from combined_terms; latest_week: Latest week tied to latest_refresh; target_week_terms: Rows where week equals latest_week minus one year and refresh_date = latest_refresh; top_rising_term: Term with rank 1 from target_week_terms,combined_terms: Union international and domestic rising term tables into single set; latest_refresh: Max refresh_date from combined_terms; latest_week: Latest week tied to latest_refresh; target_week_terms: Rows where week equals latest_week minus one year and refresh_date = latest_refresh; top_rising_term: Term with rank 1 from target_week_terms,"{""target_db"": ""GOOGLE_TRENDS"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""true"", ""chosen_ids"": """"}",2025-10-29T19:17:52
sf_bq411,"Please retrieve the top three Google Trends search terms (ranks 1, 2, and 3) from top_terms for each weekday (Monday through Friday) between September 1, 2024, and September 14, 2024, grouped by the refresh_date column and ordered in descending order of refresh_date.",false,false,true,true,false,azure/o3,,date_range_terms: filter rows between 2024-09-01 and 2024-09-14; weekday_terms: keep Monday-Friday based on refresh_date weekday; top_rank_terms: retain rank 1–3 per refresh_date; ordered_results: select required columns and order by refresh_date desc,date_range_terms: filter rows between 2024-09-01 and 2024-09-14; weekday_terms: keep Monday-Friday based on refresh_date weekday; top_rank_terms: retain rank 1–3 per refresh_date; ordered_results: select required columns and order by refresh_date desc,"{""target_db"": ""GOOGLE_TRENDS"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""true"", ""chosen_ids"": """"}",2025-10-29T19:18:04
sf_bq121,"How do the average reputation and number of badges vary among Stack Overflow users based on the number of complete years they have been members, considering only those who joined on or before October 1, 2021?",false,false,true,true,false,azure/o3,,"eligible_users: Users joined on/before 2021-10-01 with membership_years and reputation; badge_counts: Total badges per user_id; user_stats: Merge eligible_users with badge_counts, default zero badges; years_summary: Average reputation and badge_count by membership_years","eligible_users: Users joined on/before 2021-10-01 with membership_years and reputation; badge_counts: Total badges per user_id; user_stats: Merge eligible_users with badge_counts, default zero badges; years_summary: Average reputation and badge_count by membership_years","{""target_db"": ""STACKOVERFLOW"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""true"", ""chosen_ids"": """"}",2025-10-29T19:18:16
sf_bq307,"Find the top 10 gold badges that users most commonly earn as their first gold badge on Stack Overflow. For each of these badges, display the badge name, the number of users who earned it as their first gold badge, and the average number of days from the user's account creation date to the date they earned the badge, calculated in days without any adjustments for date formats.",false,false,true,true,false,azure/o3,,gold_badges: gold-class badge award records; first_gold_per_user: earliest gold badge date per user; first_gold_events: link earliest gold date back to badge name; badge_user_days: join users to compute days from account creation to badge date; badge_stats: aggregate by badge name for user count and average days; top_badges: top 10 badges by user count descending,gold_badges: gold-class badge award records; first_gold_per_user: earliest gold badge date per user; first_gold_events: link earliest gold date back to badge name; badge_user_days: join users to compute days from account creation to badge date; badge_stats: aggregate by badge name for user count and average days; top_badges: top 10 badges by user count descending,"{""target_db"": ""STACKOVERFLOW"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""true"", ""chosen_ids"": """"}",2025-10-29T19:18:35
sf_bq458,"Tokenize the body text of each article into words, excluding stop words, and obtain the corresponding word vectors for these words from the glove vector. For each word, weight its word vector by dividing each component by the 0.4th power of the word's frequency from the word frequencies. Then, for each article, aggregate these weighted word vectors by summing their components to form an article vector. Normalize each article vector to unit length by dividing by its magnitude. Finally, retrieve the ID, date, title, and the normalized article vector for each article.",false,false,true,true,false,azure/o3,,"tokenize_body: Split article bodies into lowercase tokens and remove stop words; word_stats: Join tokens with WORD_FREQUENCIES, compute weight 1/(frequency^0.4); weighted_word_vecs: Join tokens with GLOVE_VECTORS, multiply vector by weight; article_vector_sum: Sum weighted vectors per article for raw_article_vector; unit_vectors: Normalize raw_article_vector to unit length; final_output: Select article id, date, title, normalized vector","tokenize_body: Split article bodies into lowercase tokens and remove stop words; word_stats: Join tokens with WORD_FREQUENCIES, compute weight 1/(frequency^0.4); weighted_word_vecs: Join tokens with GLOVE_VECTORS, multiply vector by weight; article_vector_sum: Sum weighted vectors per article for raw_article_vector; unit_vectors: Normalize raw_article_vector to unit length; final_output: Select article id, date, title, normalized vector","{""target_db"": ""WORD_VECTORS_US"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""true"", ""chosen_ids"": """"}",2025-10-29T19:18:51
sf_bq459,"Please find the top 10 most relevant articles by only processing each article’s 'body' field, where each body is tokenized with no stopwords, each remaining token is turned into a GloVe-based word vector and weighted by dividing each dimension by the 0.4th power of its word frequency, then these weighted vectors are summed and normalized to get a unit vector for each article. Perform the same weighting and normalization on the query phrase 'Epigenetics and cerebral organoids: promising directions in autism spectrum disorders' and compute the cosine similarity between the query vector and each article vector. Finally, return the id, date, title, and the cosine similarity score for the top 10 articles with the highest similarity.",false,false,true,true,false,azure/o3,,"raw_tokens: Split article bodies into lowercase tokens, remove stopwords, output article_id and token; token_weights: Join tokens with word_frequencies and glove_vectors, derive weighted token vectors using frequency^-0.4; article_vectors: Sum weighted token vectors per article, compute L2 norm, store normalized unit vector; query_tokens: Tokenize input query, remove stopwords, output tokens; query_vector: Join query tokens with frequencies and vectors, sum weighted vectors, normalize to unit length; similarities: Dot-product article_vectors with query_vector, rank by similarity, return top 10 id, date, title, score","raw_tokens: Split article bodies into lowercase tokens, remove stopwords, output article_id and token; token_weights: Join tokens with word_frequencies and glove_vectors, derive weighted token vectors using frequency^-0.4; article_vectors: Sum weighted token vectors per article, compute L2 norm, store normalized unit vector; query_tokens: Tokenize input query, remove stopwords, output tokens; query_vector: Join query tokens with frequencies and vectors, sum weighted vectors, normalize to unit length; similarities: Dot-product article_vectors with query_vector, rank by similarity, return top 10 id, date, title, score","{""target_db"": ""WORD_VECTORS_US"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""true"", ""chosen_ids"": """"}",2025-10-29T19:19:04
sf_bq460,"Please process the articles from the 'nature' dataset by first tokenizing the body text into words and removing stopwords. For each remaining word, retrieve its word vector from the glove_vectors table and its frequency from the word_frequencies table, then divide each word vector by the 0.4th power of the word's frequency to weight it. Sum the weighted vectors to obtain an aggregate vector for each article, normalize this aggregate vector to unit length, and then compute the cosine similarity scores between these normalized vectors. Finally, return the IDs, dates, titles, and cosine similarity scores of the top 10 articles most similar to the article with the ID '8a78ef2d-d5f7-4d2d-9b47-5adb25cbd373'.",false,false,true,true,true,azure/o3,,"article_tokens: tokenize nature article bodies into individual non-stopword words per article; weighted_tokens: join tokens with glove vectors and word frequencies, compute weighted word vectors; aggregated_vectors: sum weighted vectors per article to form raw embedding; normalized_vectors: scale raw embeddings to unit length; target_vector: select normalized vector for article 8a78ef2d-d5f7-4d2d-9b47-5adb25cbd373; similarity_scores: compute cosine similarity between all normalized vectors and target, rank articles, limit top 10","article_tokens: tokenize nature article bodies into individual non-stopword words per article; weighted_tokens: join tokens with glove vectors and word frequencies, compute weighted word vectors; aggregated_vectors: sum weighted vectors per article to form raw embedding; normalized_vectors: scale raw embeddings to unit length; target_vector: select normalized vector for article 8a78ef2d-d5f7-4d2d-9b47-5adb25cbd373; similarity_scores: compute cosine similarity between all normalized vectors and target, rank articles, limit top 10","{""target_db"": ""WORD_VECTORS_US"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""true"", ""chosen_ids"": """"}",2025-10-29T19:19:22
sf_bq345,"How large are the DICOM image files with SEG or RTSTRUCT modalities and the SOP Class UID ""1.2.840.10008.5.1.4.1.1.66.4"", when grouped by collection, study, and series IDs, if they have no references to other series, images, or sources? Can you also provide a viewer URL formatted as ""https://viewer.imaging.datacommons.cancer.gov/viewer/"" followed by the study ID, and list these sizes in kilobytes, sorted from largest to smallest?",false,false,true,true,false,azure/o3,,"filtered_images: SEG or RTSTRUCT rows with target SOPClassUID from DICOM_PIVOT; referenced_series: SeriesInstanceUIDs in SEGMENTATIONS with any segmented_SeriesInstanceUID; isolated_images: filtered_images excluding referenced_series for reference-free data; size_agg_kb: sum instance_size to kilobytes grouped by collection, study, series; ordered_results: append viewer URL using study ID and sort sizes descending","filtered_images: SEG or RTSTRUCT rows with target SOPClassUID from DICOM_PIVOT; referenced_series: SeriesInstanceUIDs in SEGMENTATIONS with any segmented_SeriesInstanceUID; isolated_images: filtered_images excluding referenced_series for reference-free data; size_agg_kb: sum instance_size to kilobytes grouped by collection, study, series; ordered_results: append viewer URL using study ID and sort sizes descending","{""target_db"": ""IDC"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""true"", ""chosen_ids"": """"}",2025-10-29T19:19:41
sf_bq346,"In publicly accessible DICOM data where the Modality is 'SEG' and the SOPClassUID is '1.2.840.10008.5.1.4.1.1.66.4', and each segmentation references its original SOPInstanceUID, which five segmentation categories (by 'SegmentedPropertyCategory.CodeMeaning') occur most frequently?",false,false,true,true,false,azure/o3,,filtered_segs: Select DICOM_PIVOT rows where Modality='SEG' and SOPClassUID='1.2.840.10008.5.1.4.1.1.66.4'; seg_links: Join filtered_segs to SEGMENTATIONS on SOPInstanceUID to ensure referenced originals; category_parsed: Extract SegmentedPropertyCategory CodeMeaning for each linked segmentation; category_counts: Group by CodeMeaning and compute segmentation counts; top_five_categories: Retrieve five categories with highest counts for final output,filtered_segs: Select DICOM_PIVOT rows where Modality='SEG' and SOPClassUID='1.2.840.10008.5.1.4.1.1.66.4'; seg_links: Join filtered_segs to SEGMENTATIONS on SOPInstanceUID to ensure referenced originals; category_parsed: Extract SegmentedPropertyCategory CodeMeaning for each linked segmentation; category_counts: Group by CodeMeaning and compute segmentation counts; top_five_categories: Retrieve five categories with highest counts for final output,"{""target_db"": ""IDC"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""true"", ""chosen_ids"": """"}",2025-10-29T19:20:08
sf_bq347,"From the union of the specified MR series with SeriesInstanceUID 1.3.6.1.4.1.14519.5.2.1.3671.4754.105976129314091491952445656147 and all associated segmentation instances, which modality has the greatest number of SOP instances in total, and how many are there?",false,false,true,true,false,azure/o3,,target_mr_series: Retrieve SOPInstanceUIDs of the specified MR SeriesInstanceUID from DICOM_PIVOT; associated_seg_instances: Retrieve SOPInstanceUIDs from SEGMENTATIONS whose segmented_SeriesInstanceUID matches the target MR series; union_sop_instances: Union distinct SOPInstanceUIDs from MR and segmentation sources to form unified analysis set; modalities_sop_counts: Join union_sop_instances to DICOM_PIVOT for modalities and aggregate SOP counts per modality; top_modality: Select modality with highest SOP count from modalities_sop_counts for final output,target_mr_series: Retrieve SOPInstanceUIDs of the specified MR SeriesInstanceUID from DICOM_PIVOT; associated_seg_instances: Retrieve SOPInstanceUIDs from SEGMENTATIONS whose segmented_SeriesInstanceUID matches the target MR series; union_sop_instances: Union distinct SOPInstanceUIDs from MR and segmentation sources to form unified analysis set; modalities_sop_counts: Join union_sop_instances to DICOM_PIVOT for modalities and aggregate SOP counts per modality; top_modality: Select modality with highest SOP count from modalities_sop_counts for final output,"{""target_db"": ""IDC"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""true"", ""chosen_ids"": """"}",2025-10-29T19:20:20
sf_bq390,"In the ""qin_prostate_repeatability"" collection, please provide the distinct StudyInstanceUIDs for studies that include T2-weighted axial MR imaging and also contain anatomical structure segmentations labeled as ""Peripheral zone.""",false,false,true,true,false,azure/o3,,"t2_axial_mr_studies: MR DICOM_PIVOT rows in qin_prostate_repeatability with axial T2-weighted SeriesDescription, returning distinct StudyInstanceUIDs; peripheral_zone_studies: SEGMENTATIONS rows labeled 'Peripheral zone', returning distinct StudyInstanceUIDs; matched_studies: Intersect prior CTEs on StudyInstanceUID to produce final study list","t2_axial_mr_studies: MR DICOM_PIVOT rows in qin_prostate_repeatability with axial T2-weighted SeriesDescription, returning distinct StudyInstanceUIDs; peripheral_zone_studies: SEGMENTATIONS rows labeled 'Peripheral zone', returning distinct StudyInstanceUIDs; matched_studies: Intersect prior CTEs on StudyInstanceUID to produce final study list","{""target_db"": ""IDC"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""true"", ""chosen_ids"": """"}",2025-10-29T19:20:36
sf_bq421,"Can you list all unique pairs of embedding medium and staining substance code meanings, along with the number of occurrences for each pair, based on distinct embedding medium and staining substance codes from the 'SM' modality in the DICOM dataset's un-nested specimen preparation sequences, ensuring that the codes are from the SCT coding scheme?",false,false,true,true,false,azure/o3,,sm_instances: UIDs with modality 'SM' from DICOM_PIVOT; prep_codes: specimen preparation codes for sm_instances filtered to SCT scheme; embed_codes: embedding medium code meanings per UID from prep_codes; stain_codes: staining substance code meanings per UID from prep_codes; instance_pairs: distinct embedding medium–staining substance pairs per UID; pair_counts: count UIDs for each unique pair,sm_instances: UIDs with modality 'SM' from DICOM_PIVOT; prep_codes: specimen preparation codes for sm_instances filtered to SCT scheme; embed_codes: embedding medium code meanings per UID from prep_codes; stain_codes: staining substance code meanings per UID from prep_codes; instance_pairs: distinct embedding medium–staining substance pairs per UID; pair_counts: count UIDs for each unique pair,"{""target_db"": ""IDC"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""true"", ""chosen_ids"": """"}",2025-10-29T19:20:46
sf_bq422,"Using the 'nlst' collection's CT images, calculate and compare two separate metrics: 1) The average series size in MiB for the top 3 patients with the highest slice interval difference tolerance (defined as the difference between the maximum and minimum unique slice intervals across all their series), and 2) The average series size in MiB for the top 3 patients with the highest exposure difference (defined as the difference between the maximum and minimum unique exposure values across all their series). For each patient, calculate the series size by summing the instance sizes of all images in that series and converting to MiB. Return the results as two separate groups labeled ""Top 3 by Slice Interval"" and ""Top 3 by Max Exposure"" with their respective average series sizes.",false,false,true,true,false,azure/o3,,"filter_nlst_ct: isolate NLST CT instances with slice thickness, exposure and instance size; patient_level_ranges: compute per-patient max-min slice interval and exposure gaps; top3_slice_variance: select three patients with largest slice interval gap; top3_exposure_variance: select three patients with largest exposure gap; series_mib: calculate MiB size per patient series from summed instance_size; avg_series_size_by_group: derive labeled average series size for each top-3 patient set","filter_nlst_ct: isolate NLST CT instances with slice thickness, exposure and instance size; patient_level_ranges: compute per-patient max-min slice interval and exposure gaps; top3_slice_variance: select three patients with largest slice interval gap; top3_exposure_variance: select three patients with largest exposure gap; series_mib: calculate MiB size per patient series from summed instance_size; avg_series_size_by_group: derive labeled average series size for each top-3 patient set","{""target_db"": ""IDC"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""true"", ""chosen_ids"": """"}",2025-10-29T19:20:54
sf_bq069,"Could you help me generate a report of CT image series from the dicom_all table such that all series from the NLST collection are excluded, any localizers or JPEG-compressed series (transfer syntaxes 1.2.840.10008.1.2.4.70 or 1.2.840.10008.1.2.4.51) are skipped, and only those passing certain geometry checks—namely a single orientation, identical pixel spacing, matching SOP instance and position counts, uniform pixel rows and columns, and a near-unity dot product of image orientation vectors—are included, while also computing slice interval differences, exposure differences, and approximate series size in MB for each qualified series?",false,false,true,true,true,azure/o3,,"eligible_instances: CT instances joined to metadata; exclude NLST collection, localizer images, and forbidden JPEG transfer syntaxes; series_check: aggregate by series, enforce uniform geometry, positions, SOP count match, dot product ~1; slice_stats: compute z-position gaps per series, derive min, max, tolerance, distinct slice thickness count; exposure_stats: calculate distinct exposure count, min, max, range per series; size_totals: sum instance_size per series and convert to MiB; final_report: join metadata with all stats for qualified series, output requested fields, order by slice tolerance, exposure range, series id desc","eligible_instances: CT instances joined to metadata; exclude NLST collection, localizer images, and forbidden JPEG transfer syntaxes; series_check: aggregate by series, enforce uniform geometry, positions, SOP count match, dot product ~1; slice_stats: compute z-position gaps per series, derive min, max, tolerance, distinct slice thickness count; exposure_stats: calculate distinct exposure count, min, max, range per series; size_totals: sum instance_size per series and convert to MiB; final_report: join metadata with all stats for qualified series, output requested fields, order by slice tolerance, exposure range, series id desc","{""target_db"": ""IDC"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""true"", ""chosen_ids"": """"}",2025-10-29T19:21:12
sf_bq219,"In the Iowa Liquor Sales dataset, starting from January 1, 2022 through the last fully completed month, which two liquor categories, each contributing an average of at least 1% to the monthly sales volume over at least 24 months of available data, have the lowest Pearson correlation coefficient when comparing their monthly percentages of total liquor sales across those months, and what are their names?",false,false,true,true,false,azure/o3,,filtered_sales: Sales on or after 2022-01-01 through last fully completed month; monthly_totals: Aggregate monthly volume per category and overall monthly total; monthly_shares: Compute each category's percentage of total monthly volume; qualified_categories: Filter to categories with ≥24 months and ≥1% average monthly share; share_series: Assemble month-aligned share array for every qualified category; category_pairs: Generate unique category pairs from qualified list; pair_correlations: Calculate Pearson correlation per pair and select lowest coefficient,filtered_sales: Sales on or after 2022-01-01 through last fully completed month; monthly_totals: Aggregate monthly volume per category and overall monthly total; monthly_shares: Compute each category's percentage of total monthly volume; qualified_categories: Filter to categories with ≥24 months and ≥1% average monthly share; share_series: Assemble month-aligned share array for every qualified category; category_pairs: Generate unique category pairs from qualified list; pair_correlations: Calculate Pearson correlation per pair and select lowest coefficient,"{""target_db"": ""IOWA_LIQUOR_SALES"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""true"", ""chosen_ids"": """"}",2025-10-29T19:21:32
