instance_id,user_query,model,examples_used,predicted_tables_and_columns,raw_output,predicted_tables_fq,predicted_columns_fq,example_selection,timestamp,flags,eval_tables_precision,eval_tables_recall,eval_tables_f1,eval_columns_precision,eval_columns_recall,eval_columns_f1
bq396,Which top 3 states had the largest differences in the number of traffic accidents between rainy and clear weather during weekends in 2016? Please also provide the respective differences for each state.,azure/o3,"local056,local335,local058,local202",,,nhtsa_traffic_fatalities.accident_2016,nhtsa_traffic_fatalities.accident_2016.atmospheric_conditions_1;nhtsa_traffic_fatalities.accident_2016.atmospheric_conditions_1_name;nhtsa_traffic_fatalities.accident_2016.consecutive_number;nhtsa_traffic_fatalities.accident_2016.day_of_week;nhtsa_traffic_fatalities.accident_2016.day_of_week_name;nhtsa_traffic_fatalities.accident_2016.state_name,"{""candidates_total"": 90, ""chosen_ids"": ""local056,local335,local058,local202""}",2025-10-30T22:20:31,used_precomputed:nhtsa_traffic_fatalities,,,,,,
bq441,"Please help me compile the critical details on traffic accidents in 2015, as listed in the info document.",azure/o3,"local059,local197,local097,local099",,,nhtsa_traffic_fatalities.accident_2015;nhtsa_traffic_fatalities.cevent_2015;nhtsa_traffic_fatalities.person_2015;nhtsa_traffic_fatalities.vehicle_2015,nhtsa_traffic_fatalities.accident_2015.city;nhtsa_traffic_fatalities.accident_2015.county;nhtsa_traffic_fatalities.accident_2015.day_of_crash;nhtsa_traffic_fatalities.accident_2015.hour_of_crash;nhtsa_traffic_fatalities.accident_2015.month_of_crash;nhtsa_traffic_fatalities.accident_2015.number_of_drunk_drivers;nhtsa_traffic_fatalities.accident_2015.number_of_fatalities;nhtsa_traffic_fatalities.accident_2015.state_number;nhtsa_traffic_fatalities.person_2015.age;nhtsa_traffic_fatalities.person_2015.consecutive_number;nhtsa_traffic_fatalities.person_2015.injury_severity;nhtsa_traffic_fatalities.person_2015.person_number;nhtsa_traffic_fatalities.person_2015.person_type;nhtsa_traffic_fatalities.person_2015.sex;nhtsa_traffic_fatalities.person_2015.state_number;nhtsa_traffic_fatalities.person_2015.vehicle_number;nhtsa_traffic_fatalities.vehicle_2015.body_type;nhtsa_traffic_fatalities.vehicle_2015.consecutive_number;nhtsa_traffic_fatalities.vehicle_2015.crash_type;nhtsa_traffic_fatalities.vehicle_2015.fatalities_in_vehicle;nhtsa_traffic_fatalities.vehicle_2015.state_number;nhtsa_traffic_fatalities.vehicle_2015.travel_speed;nhtsa_traffic_fatalities.vehicle_2015.vehicle_make;nhtsa_traffic_fatalities.vehicle_2015.vehicle_number;nhtsa_traffic_fatalities.cevent_2015.area_of_impact_other_vehicle;nhtsa_traffic_fatalities.cevent_2015.area_of_impact_this_vehicle;nhtsa_traffic_fatalities.cevent_2015.consecutive_number;nhtsa_traffic_fatalities.cevent_2015.event_number;nhtsa_traffic_fatalities.cevent_2015.sequence_of_events;nhtsa_traffic_fatalities.cevent_2015.state_number;nhtsa_traffic_fatalities.cevent_2015.vehicle_number_other_vehicle;nhtsa_traffic_fatalities.cevent_2015.vehicle_number_this_vehicle,"{""candidates_total"": 90, ""chosen_ids"": ""local059,local197,local097,local099""}",2025-10-30T22:20:50,used_precomputed:nhtsa_traffic_fatalities,,,,,,
bq097,"What is the increasing amount of the average earnings per job between the years 2012 and 2017 for each geographic region in Massachusetts (indicated by ""MA"" at the end of GeoName)?",azure/o3,"local068,local302,local309,local029",,,FREEBQCOVID.SDOH.FIPS,FREEBQCOVID.SDOH.FIPS.Earnings_per_job_avg;FREEBQCOVID.SDOH.FIPS.GeoFIPS;FREEBQCOVID.SDOH.FIPS.GeoName;FREEBQCOVID.SDOH.FIPS.Year,"{""candidates_total"": 90, ""chosen_ids"": ""local068,local302,local309,local029""}",2025-10-30T22:21:16,used_precomputed:sdoh,,,,,,
bq120,"Identify the top 10 regions (counties) with the highest total number of SNAP-participating households, using the 2017 5-year ACS county-level data and SNAP enrollment data from January 1, 2017, excluding regions where the total SNAP participation is zero. For each of these regions, calculate the ratio of households earning under $20,000 to the total number of SNAP-participating households.",azure/o3,"local130,local010,local284,local195",,,SDOH.PUBLIC.COUNTY_2017_5YR;SDOH.PUBLIC.SNAP_ENROLLMENT,SDOH.PUBLIC.SNAP_ENROLLMENT.Date;SDOH.PUBLIC.SNAP_ENROLLMENT.FIPS;SDOH.PUBLIC.SNAP_ENROLLMENT.SNAP_All_Participation_Households;SDOH.PUBLIC.COUNTY_2017_5YR.geo_id;SDOH.PUBLIC.COUNTY_2017_5YR.households;SDOH.PUBLIC.COUNTY_2017_5YR.income_10000_14999;SDOH.PUBLIC.COUNTY_2017_5YR.income_15000_19999;SDOH.PUBLIC.COUNTY_2017_5YR.income_less_10000,"{""candidates_total"": 90, ""chosen_ids"": ""local130,local010,local284,local195""}",2025-10-30T22:21:49,used_precomputed:sdoh,,,,,,
bq110,What is the change in the number of homeless veterans between 2012 and 2018 for each CoC region in New York that has data available in both years?,azure/o3,"local219,local141,local049,local068",,,SDOH.SDOH.HUD_PIT_BY_COC,SDOH.SDOH.HUD_PIT_BY_COC.CoC_Name;SDOH.SDOH.HUD_PIT_BY_COC.CoC_Number;SDOH.SDOH.HUD_PIT_BY_COC.Count_Year;SDOH.SDOH.HUD_PIT_BY_COC.Homeless_Veterans,"{""candidates_total"": 90, ""chosen_ids"": ""local219,local141,local049,local068""}",2025-10-30T22:21:57,used_precomputed:sdoh,,,,,,
bq395,"Calculate the percentage change in the total number of unsheltered homeless people from 2015 to 2018 for each state by summing the counts over all Continuums of Care (CoCs) within each state. Then, determine the national average of these state percentage changes. Identify the five states whose percentage change is closest to this national average percentage change. Please provide the state abbreviations.",azure/o3,"local065,local198,local301,local253",,,FREEBQCOVID.SDOH.HUD_PIT_BY_COC,FREEBQCOVID.SDOH.HUD_PIT_BY_COC.CoC_Name;FREEBQCOVID.SDOH.HUD_PIT_BY_COC.CoC_Number;FREEBQCOVID.SDOH.HUD_PIT_BY_COC.Count_Year;FREEBQCOVID.SDOH.HUD_PIT_BY_COC.Unsheltered_Homeless,"{""candidates_total"": 90, ""chosen_ids"": ""local065,local198,local301,local253""}",2025-10-30T22:22:22,used_precomputed:sdoh,,,,,,
bq352,Please list the average number of prenatal weeks in 2018 for counties in Wisconsin where more than 5% of the employed population had commutes of 45-59 minutes in 2017.,azure/o3,"local163,local131,local199,local219",,,SDOH.PUBLIC.COUNTY_2017_1YR;SDOH.PUBLIC.COUNTY_NATALITY,SDOH.PUBLIC.COUNTY_NATALITY.Ave_Number_of_Prenatal_Wks;SDOH.PUBLIC.COUNTY_NATALITY.County_of_Residence;SDOH.PUBLIC.COUNTY_NATALITY.County_of_Residence_FIPS;SDOH.PUBLIC.COUNTY_NATALITY.Year;SDOH.PUBLIC.COUNTY_2017_1YR.commute_45_59_mins;SDOH.PUBLIC.COUNTY_2017_1YR.do_date;SDOH.PUBLIC.COUNTY_2017_1YR.employed_pop;SDOH.PUBLIC.COUNTY_2017_1YR.geo_id,"{""candidates_total"": 90, ""chosen_ids"": ""local163,local131,local199,local219""}",2025-10-30T22:23:45,used_precomputed:sdoh,,,,,,
bq074,"Count the number of counties that experienced an increase in unemployment from 2015 to 2018, using 5-year ACS data, and a decrease in dual-eligible enrollee counts between December 1, 2015, and December 1, 2018.",azure/o3,"local300,local066,local015,local152",,,sdoh.county_2015_5yr;sdoh.county_2018_5yr;sdoh.dual_eligible_enrollment_by_county_and_program,sdoh.county_2015_5yr.civilian_labor_force;sdoh.county_2015_5yr.do_date;sdoh.county_2015_5yr.geo_id;sdoh.county_2015_5yr.households;sdoh.county_2015_5yr.median_age;sdoh.county_2015_5yr.pop_16_over;sdoh.county_2015_5yr.total_pop;sdoh.county_2015_5yr.unemployed_pop;sdoh.county_2018_5yr.civilian_labor_force;sdoh.county_2018_5yr.do_date;sdoh.county_2018_5yr.geo_id;sdoh.county_2018_5yr.households;sdoh.county_2018_5yr.median_age;sdoh.county_2018_5yr.pop_16_over;sdoh.county_2018_5yr.total_pop;sdoh.county_2018_5yr.unemployed_pop;sdoh.dual_eligible_enrollment_by_county_and_program.County_Name;sdoh.dual_eligible_enrollment_by_county_and_program.Date;sdoh.dual_eligible_enrollment_by_county_and_program.FIPS;sdoh.dual_eligible_enrollment_by_county_and_program.Other_full;sdoh.dual_eligible_enrollment_by_county_and_program.Public_Total;sdoh.dual_eligible_enrollment_by_county_and_program.QI;sdoh.dual_eligible_enrollment_by_county_and_program.QMB_Only;sdoh.dual_eligible_enrollment_by_county_and_program.SLMB_only,"{""candidates_total"": 90, ""chosen_ids"": ""local300,local066,local015,local152""}",2025-10-30T22:24:37,used_precomputed:sdoh,,,,,,
bq066,"Could you assess the relationship between the poverty rates from the previous year's census data and the percentage of births without maternal morbidity for the years 2016 to 2018? Use only data for births where no maternal morbidity was reported and for each year, use the 5-year census data from the year before to compute the Pearson correlation coefficient",azure/o3,"local228,local099,local068,local128",,,SDOH.SDOH.COUNTY_2015_5YR;SDOH.SDOH.COUNTY_2016_5YR;SDOH.SDOH.COUNTY_2017_5YR;SDOH.SDOH.COUNTY_NATALITY;SDOH.SDOH.COUNTY_NATALITY_BY_MATERNAL_MORBIDITY,SDOH.SDOH.COUNTY_NATALITY.Births;SDOH.SDOH.COUNTY_NATALITY.County_of_Residence_FIPS;SDOH.SDOH.COUNTY_NATALITY.Year;SDOH.SDOH.COUNTY_NATALITY_BY_MATERNAL_MORBIDITY.Births;SDOH.SDOH.COUNTY_NATALITY_BY_MATERNAL_MORBIDITY.County_of_Residence_FIPS;SDOH.SDOH.COUNTY_NATALITY_BY_MATERNAL_MORBIDITY.Maternal_Morbidity_YN;SDOH.SDOH.COUNTY_NATALITY_BY_MATERNAL_MORBIDITY.Year;SDOH.SDOH.COUNTY_2015_5YR.geo_id;SDOH.SDOH.COUNTY_2015_5YR.pop_determined_poverty_status;SDOH.SDOH.COUNTY_2015_5YR.poverty;SDOH.SDOH.COUNTY_2016_5YR.geo_id;SDOH.SDOH.COUNTY_2016_5YR.pop_determined_poverty_status;SDOH.SDOH.COUNTY_2016_5YR.poverty;SDOH.SDOH.COUNTY_2017_5YR.geo_id;SDOH.SDOH.COUNTY_2017_5YR.pop_determined_poverty_status;SDOH.SDOH.COUNTY_2017_5YR.poverty,"{""candidates_total"": 90, ""chosen_ids"": ""local228,local099,local068,local128""}",2025-10-30T22:25:33,used_precomputed:sdoh,,,,,,
bq114,"Which three cities have the largest difference between their 1990 EPA PM2.5 measurements (using units_of_measure = 'Micrograms/cubic meter (LC)' and parameter_name = 'Acceptable PM2.5 AQI & Speciation Mass') and their 2020 OpenAQ PM2.5 measurements (where pollutant = 'pm25' based on the year extracted from the timestamp), with both datasets matched by latitude and longitude rounded to two decimals, and the difference ordered from greatest to least?",azure/o3,"local195,local309,local210,local070",,,OPENAQ.PUBLIC.AIR_QUALITY_ANNUAL_SUMMARY;OPENAQ.PUBLIC.GLOBAL_AIR_QUALITY,OPENAQ.PUBLIC.AIR_QUALITY_ANNUAL_SUMMARY.arithmetic_mean;OPENAQ.PUBLIC.AIR_QUALITY_ANNUAL_SUMMARY.city_name;OPENAQ.PUBLIC.AIR_QUALITY_ANNUAL_SUMMARY.latitude;OPENAQ.PUBLIC.AIR_QUALITY_ANNUAL_SUMMARY.longitude;OPENAQ.PUBLIC.AIR_QUALITY_ANNUAL_SUMMARY.parameter_name;OPENAQ.PUBLIC.AIR_QUALITY_ANNUAL_SUMMARY.units_of_measure;OPENAQ.PUBLIC.AIR_QUALITY_ANNUAL_SUMMARY.year;OPENAQ.PUBLIC.GLOBAL_AIR_QUALITY.city;OPENAQ.PUBLIC.GLOBAL_AIR_QUALITY.latitude;OPENAQ.PUBLIC.GLOBAL_AIR_QUALITY.longitude;OPENAQ.PUBLIC.GLOBAL_AIR_QUALITY.pollutant;OPENAQ.PUBLIC.GLOBAL_AIR_QUALITY.timestamp;OPENAQ.PUBLIC.GLOBAL_AIR_QUALITY.value,"{""candidates_total"": 90, ""chosen_ids"": ""local195,local309,local210,local070""}",2025-10-30T22:26:18,used_precomputed:openaq,,,,,,
bq116,"Which U.S. state reported the highest total annual revenue in billions of dollars during fiscal year 2016, considering companies that provided four quarters of data and reported measure tags in ('Revenues','SalesRevenueNet','SalesRevenueGoodsNet'), excluding any entries where the state field (stprba) is null or empty?",azure/o3,"local311,local023,local163,local194",,,SEC_QUARTERLY_FINANCIALS.PUBLIC.QUICK_SUMMARY;SEC_QUARTERLY_FINANCIALS.PUBLIC.SUBMISSION,SEC_QUARTERLY_FINANCIALS.PUBLIC.QUICK_SUMMARY.fiscal_year;SEC_QUARTERLY_FINANCIALS.PUBLIC.QUICK_SUMMARY.measure_tag;SEC_QUARTERLY_FINANCIALS.PUBLIC.QUICK_SUMMARY.number_of_quarters;SEC_QUARTERLY_FINANCIALS.PUBLIC.QUICK_SUMMARY.submission_number;SEC_QUARTERLY_FINANCIALS.PUBLIC.QUICK_SUMMARY.units;SEC_QUARTERLY_FINANCIALS.PUBLIC.QUICK_SUMMARY.value;SEC_QUARTERLY_FINANCIALS.PUBLIC.SUBMISSION.company_name;SEC_QUARTERLY_FINANCIALS.PUBLIC.SUBMISSION.countryba;SEC_QUARTERLY_FINANCIALS.PUBLIC.SUBMISSION.fiscal_year;SEC_QUARTERLY_FINANCIALS.PUBLIC.SUBMISSION.form;SEC_QUARTERLY_FINANCIALS.PUBLIC.SUBMISSION.stprba;SEC_QUARTERLY_FINANCIALS.PUBLIC.SUBMISSION.submission_number,"{""candidates_total"": 90, ""chosen_ids"": ""local311,local023,local163,local194""}",2025-10-30T22:26:40,used_precomputed:sec_quarterly_financials,,,,,,
bq015,"Identify and rank the top 10 tags from Stack Overflow questions that were referenced in Hacker News comments on or after 2014 by counting how many times each question was mentioned, then splitting the questions’ tag strings by the '|' delimiter, grouping by tag",azure/o3,"local283,local310,local054,local097",,,,,"{""candidates_total"": 90, ""chosen_ids"": ""local283,local310,local054,local097""}",2025-10-30T22:26:40,no_ddl,,,,,,
bq041,"Compute the monthly statistics for new StackOverflow users created in 2021. For each month, report the total number of new users, the percentage of these new users who asked at least one question within 30 days of signing up, and among those who asked a question within 30 days, the percentage who then answered at least one question after their first question and within 30 days following their first question.",azure/o3,"local085,local081,local229,local065",,,stackoverflow.stackoverflow.posts_answers;stackoverflow.stackoverflow.posts_questions;stackoverflow.stackoverflow.users,stackoverflow.stackoverflow.users.creation_date;stackoverflow.stackoverflow.users.id;stackoverflow.stackoverflow.posts_questions.creation_date;stackoverflow.stackoverflow.posts_questions.id;stackoverflow.stackoverflow.posts_questions.owner_user_id;stackoverflow.stackoverflow.posts_answers.creation_date;stackoverflow.stackoverflow.posts_answers.id;stackoverflow.stackoverflow.posts_answers.owner_user_id,"{""candidates_total"": 90, ""chosen_ids"": ""local085,local081,local229,local065""}",2025-10-30T22:27:01,used_precomputed:stackoverflow,,,,,,
bq123,"You need to determine which day of the week has the third highest percentage of questions on Stack Overflow that receive an answer within an hour. To do this, use the question creation date from the posts_questions table and the earliest answer creation date from the posts_answers table. Once you’ve calculated the percentage of questions that get answered within an hour for each day, identify the day with the third highest percentage and report that percentage.",azure/o3,"local218,local032,local010,local049",,,stackoverflow.posts_answers;stackoverflow.posts_questions,stackoverflow.posts_questions.creation_date;stackoverflow.posts_questions.id;stackoverflow.posts_answers.creation_date;stackoverflow.posts_answers.id;stackoverflow.posts_answers.parent_id,"{""candidates_total"": 90, ""chosen_ids"": ""local218,local032,local010,local049""}",2025-10-30T22:27:32,used_precomputed:stackoverflow,,,,,,
bq280,"Please provide the display name of the user who has answered the most questions on Stack Overflow, considering only users with a reputation greater than 10.",azure/o3,"local081,local358,local210,local253",,,STACKOVERFLOW.PUBLIC.POSTS_ANSWERS;STACKOVERFLOW.PUBLIC.USERS,STACKOVERFLOW.PUBLIC.POSTS_ANSWERS.id;STACKOVERFLOW.PUBLIC.POSTS_ANSWERS.owner_user_id;STACKOVERFLOW.PUBLIC.USERS.display_name;STACKOVERFLOW.PUBLIC.USERS.id;STACKOVERFLOW.PUBLIC.USERS.reputation,"{""candidates_total"": 90, ""chosen_ids"": ""local081,local358,local210,local253""}",2025-10-30T22:27:50,used_precomputed:stackoverflow,,,,,,
bq300,"What is the highest number of answers received for a single Python 2 specific question on Stack Overflow, excluding any discussions that involve Python 3?",azure/o3,"local128,local210,local163,local311",,,stackoverflow.stackoverflow.posts_answers;stackoverflow.stackoverflow.posts_questions,stackoverflow.stackoverflow.posts_questions.answer_count;stackoverflow.stackoverflow.posts_questions.body;stackoverflow.stackoverflow.posts_questions.creation_date;stackoverflow.stackoverflow.posts_questions.id;stackoverflow.stackoverflow.posts_questions.tags;stackoverflow.stackoverflow.posts_questions.title;stackoverflow.stackoverflow.posts_answers.creation_date;stackoverflow.stackoverflow.posts_answers.id;stackoverflow.stackoverflow.posts_answers.parent_id;stackoverflow.stackoverflow.posts_answers.score,"{""candidates_total"": 90, ""chosen_ids"": ""local128,local210,local163,local311""}",2025-10-30T22:28:15,used_precomputed:stackoverflow,,,,,,
bq301,"Retrieve details of accepted answers to Stack Overflow questions posted in January 2016 that have tags including ""javascript"" and at least one of ""xss"", ""cross-site"", ""exploit"", or ""cybersecurity""; the answers themselves must also have been posted in January 2016. For each accepted answer, include the answer's ID, the answerer's reputation, score, and comment count, along with the associated question's tags, score, answer count, the asker's reputation, view count, and comment count.",azure/o3,"local311,local056,local310,local021",,,stackoverflow.posts_answers;stackoverflow.posts_questions;stackoverflow.users,stackoverflow.posts_answers.comment_count;stackoverflow.posts_answers.creation_date;stackoverflow.posts_answers.id;stackoverflow.posts_answers.owner_user_id;stackoverflow.posts_answers.parent_id;stackoverflow.posts_answers.score;stackoverflow.posts_questions.accepted_answer_id;stackoverflow.posts_questions.answer_count;stackoverflow.posts_questions.comment_count;stackoverflow.posts_questions.id;stackoverflow.posts_questions.owner_user_id;stackoverflow.posts_questions.score;stackoverflow.posts_questions.tags;stackoverflow.posts_questions.view_count;stackoverflow.users.id;stackoverflow.users.reputation,"{""candidates_total"": 90, ""chosen_ids"": ""local311,local056,local310,local021""}",2025-10-30T22:28:49,used_precomputed:stackoverflow,,,,,,
bq302,What is the monthly proportion of Stack Overflow questions tagged with 'python' in the year 2022?,azure/o3,"local007,local335,local017,local202",,,STACKOVERFLOW.STACKOVERFLOW.POSTS_QUESTIONS,STACKOVERFLOW.STACKOVERFLOW.POSTS_QUESTIONS.creation_date;STACKOVERFLOW.STACKOVERFLOW.POSTS_QUESTIONS.id;STACKOVERFLOW.STACKOVERFLOW.POSTS_QUESTIONS.tags,"{""candidates_total"": 90, ""chosen_ids"": ""local007,local335,local017,local202""}",2025-10-30T22:29:13,used_precomputed:stackoverflow,,,,,,
bq303,"From July 1, 2019 through December 31, 2019, for all users with IDs between 16712208 and 18712208 on Stack Overflow, retrieve the user ID and the tags of the relevant question for each of their contributions, including comments on both questions and answers, any answers they posted, and any questions they authored, making sure to correctly associate the comment or answer with its parent question’s tags.",azure/o3,"local218,local199,local195,local056",,,stackoverflow.stackoverflow.comments;stackoverflow.stackoverflow.posts_answers;stackoverflow.stackoverflow.posts_questions;stackoverflow.stackoverflow.users,stackoverflow.stackoverflow.comments.creation_date;stackoverflow.stackoverflow.comments.id;stackoverflow.stackoverflow.comments.post_id;stackoverflow.stackoverflow.comments.user_id;stackoverflow.stackoverflow.posts_answers.creation_date;stackoverflow.stackoverflow.posts_answers.id;stackoverflow.stackoverflow.posts_answers.owner_user_id;stackoverflow.stackoverflow.posts_answers.parent_id;stackoverflow.stackoverflow.posts_questions.creation_date;stackoverflow.stackoverflow.posts_questions.id;stackoverflow.stackoverflow.posts_questions.owner_user_id;stackoverflow.stackoverflow.posts_questions.tags;stackoverflow.stackoverflow.users.creation_date;stackoverflow.stackoverflow.users.id,"{""candidates_total"": 90, ""chosen_ids"": ""local218,local199,local195,local056""}",2025-10-30T22:29:39,used_precomputed:stackoverflow,,,,,,
bq304,"Retrieve the top 50 most viewed questions for each of the following Android-related tags on StackOverflow: 'android-layout', 'android-activity', 'android-intent', 'android-edittext', 'android-fragments', 'android-recyclerview', 'listview', 'android-actionbar', 'google-maps', and 'android-asynctask'. Each question must contain the word 'how' in either its title or body and must not contain any of the following troubleshooting terms in either its title or body: 'fail', 'problem', 'error', 'wrong', 'fix', 'bug', 'issue', 'solve', or 'trouble'. Only include tags that have at least 50 questions meeting these criteria, and for each such tag, select the top 50 questions ranked by view count.",azure/o3,"local066,local078,local141,local195",,,stackoverflow.posts_questions;stackoverflow.tags,stackoverflow.posts_questions.body;stackoverflow.posts_questions.id;stackoverflow.posts_questions.score;stackoverflow.posts_questions.tags;stackoverflow.posts_questions.title;stackoverflow.posts_questions.view_count;stackoverflow.tags.count;stackoverflow.tags.tag_name,"{""candidates_total"": 90, ""chosen_ids"": ""local066,local078,local141,local195""}",2025-10-30T22:29:45,used_precomputed:stackoverflow,,,,,,
bq310,"What is the title of the most viewed ""how"" question related to Android development on StackOverflow, across specified tags such as 'android-layout', 'android-activity', 'android-intent', and others",azure/o3,"local283,local067,local037,local253",,,stackoverflow.posts_questions;stackoverflow.tags,stackoverflow.posts_questions.id;stackoverflow.posts_questions.tags;stackoverflow.posts_questions.title;stackoverflow.posts_questions.view_count;stackoverflow.tags.id;stackoverflow.tags.tag_name,"{""candidates_total"": 90, ""chosen_ids"": ""local283,local067,local037,local253""}",2025-10-30T22:29:50,used_precomputed:stackoverflow,,,,,,
bq305,"Which 10 users have the highest combined view counts for questions they are associated with, where a user is considered associated if they own the question, or their answer is the accepted answer, or their answer's score is greater than 5, or their answer's score exceeds 20% of the total answer scores for that question (and is above 0), or their answer is among the top three highest-scoring answers for that question?",azure/o3,"local064,local264,local060,local062",,,stackoverflow.stackoverflow.posts_answers;stackoverflow.stackoverflow.posts_questions;stackoverflow.stackoverflow.users,stackoverflow.stackoverflow.posts_questions.accepted_answer_id;stackoverflow.stackoverflow.posts_questions.answer_count;stackoverflow.stackoverflow.posts_questions.comment_count;stackoverflow.stackoverflow.posts_questions.favorite_count;stackoverflow.stackoverflow.posts_questions.id;stackoverflow.stackoverflow.posts_questions.owner_user_id;stackoverflow.stackoverflow.posts_questions.score;stackoverflow.stackoverflow.posts_questions.view_count;stackoverflow.stackoverflow.posts_answers.accepted_answer_id;stackoverflow.stackoverflow.posts_answers.comment_count;stackoverflow.stackoverflow.posts_answers.id;stackoverflow.stackoverflow.posts_answers.last_editor_user_id;stackoverflow.stackoverflow.posts_answers.owner_user_id;stackoverflow.stackoverflow.posts_answers.parent_id;stackoverflow.stackoverflow.posts_answers.post_type_id;stackoverflow.stackoverflow.posts_answers.score;stackoverflow.stackoverflow.users.display_name;stackoverflow.stackoverflow.users.down_votes;stackoverflow.stackoverflow.users.id;stackoverflow.stackoverflow.users.reputation;stackoverflow.stackoverflow.users.up_votes;stackoverflow.stackoverflow.users.views,"{""candidates_total"": 90, ""chosen_ids"": ""local064,local264,local060,local062""}",2025-10-30T22:30:13,used_precomputed:stackoverflow,,,,,,
bq306,"Identify the top 10 tags for user 1908967, based only on answers posted before June 7, 2018, where each tag’s score is 10 times the number of upvotes (vote_type_id=2) and 15 times the number of accepted answers (vote_type_id=1). Derive tags from the questions associated with those answers, and consider only the upvotes and accepted answers for those answers. Return the tags with the highest total scores in descending order, limited to 10 tags.",azure/o3,"local097,local228,local018,local141",,,stackoverflow.posts_answers;stackoverflow.posts_questions;stackoverflow.tags;stackoverflow.votes,stackoverflow.posts_answers.creation_date;stackoverflow.posts_answers.id;stackoverflow.posts_answers.owner_user_id;stackoverflow.posts_answers.parent_id;stackoverflow.posts_answers.post_type_id;stackoverflow.votes.id;stackoverflow.votes.post_id;stackoverflow.votes.vote_type_id;stackoverflow.posts_questions.id;stackoverflow.posts_questions.tags;stackoverflow.tags.id;stackoverflow.tags.tag_name,"{""candidates_total"": 90, ""chosen_ids"": ""local097,local228,local018,local141""}",2025-10-30T22:30:25,used_precomputed:stackoverflow,,,,,,
bq308,"Show the number of Stack Overflow questions asked each day of the week in 2021, and find out how many and what percentage of those were answered within one hour.",azure/o3,"local132,local081,local253,local244",,,stackoverflow.posts_answers;stackoverflow.posts_questions,stackoverflow.posts_questions.creation_date;stackoverflow.posts_questions.id;stackoverflow.posts_answers.creation_date;stackoverflow.posts_answers.id;stackoverflow.posts_answers.parent_id,"{""candidates_total"": 90, ""chosen_ids"": ""local132,local081,local253,local244""}",2025-10-30T22:30:32,used_precomputed:stackoverflow,,,,,,
bq309,"Retrieve the top 10 longest questions on Stack Overflow, measured by the length of their body text, where each question either has an accepted answer or has no accepted answer but has at least one answer with a score-to-view ratio exceeding 0.01. For each of these questions, include the reputation of the user who asked the question, the user's net votes (calculated as their total up_votes minus down_votes), and the total number of badges the user has earned.",azure/o3,"local049,local028,local301,local039",,,stackoverflow.badges;stackoverflow.posts_answers;stackoverflow.posts_questions;stackoverflow.users,stackoverflow.posts_questions.accepted_answer_id;stackoverflow.posts_questions.answer_count;stackoverflow.posts_questions.body;stackoverflow.posts_questions.creation_date;stackoverflow.posts_questions.id;stackoverflow.posts_questions.owner_user_id;stackoverflow.posts_questions.score;stackoverflow.posts_questions.view_count;stackoverflow.posts_answers.comment_count;stackoverflow.posts_answers.creation_date;stackoverflow.posts_answers.id;stackoverflow.posts_answers.last_activity_date;stackoverflow.posts_answers.owner_user_id;stackoverflow.posts_answers.parent_id;stackoverflow.posts_answers.post_type_id;stackoverflow.posts_answers.score;stackoverflow.users.creation_date;stackoverflow.users.display_name;stackoverflow.users.down_votes;stackoverflow.users.id;stackoverflow.users.last_access_date;stackoverflow.users.reputation;stackoverflow.users.up_votes;stackoverflow.users.views;stackoverflow.badges.class;stackoverflow.badges.date;stackoverflow.badges.id;stackoverflow.badges.name;stackoverflow.badges.tag_based;stackoverflow.badges.user_id,"{""candidates_total"": 90, ""chosen_ids"": ""local049,local028,local301,local039""}",2025-10-30T22:30:44,used_precomputed:stackoverflow,,,,,,
bq124,"Among all patients, how many individuals remain alive (i.e., with no recorded deceased.dateTime), have a diagnosis of either Diabetes or Hypertension, and are prescribed at least seven distinct active medications?",azure/o3,"local071,local062,local130,local070",,,FHIR_SYNTHEA.PUBLIC.CONDITION;FHIR_SYNTHEA.PUBLIC.MEDICATION_REQUEST;FHIR_SYNTHEA.PUBLIC.PATIENT,FHIR_SYNTHEA.PUBLIC.PATIENT.active;FHIR_SYNTHEA.PUBLIC.PATIENT.birthDate;FHIR_SYNTHEA.PUBLIC.PATIENT.deceased;FHIR_SYNTHEA.PUBLIC.PATIENT.gender;FHIR_SYNTHEA.PUBLIC.PATIENT.id;FHIR_SYNTHEA.PUBLIC.CONDITION.clinicalStatus;FHIR_SYNTHEA.PUBLIC.CONDITION.code;FHIR_SYNTHEA.PUBLIC.CONDITION.id;FHIR_SYNTHEA.PUBLIC.CONDITION.subject;FHIR_SYNTHEA.PUBLIC.CONDITION.verificationStatus;FHIR_SYNTHEA.PUBLIC.MEDICATION_REQUEST.authoredOn;FHIR_SYNTHEA.PUBLIC.MEDICATION_REQUEST.id;FHIR_SYNTHEA.PUBLIC.MEDICATION_REQUEST.intent;FHIR_SYNTHEA.PUBLIC.MEDICATION_REQUEST.medication;FHIR_SYNTHEA.PUBLIC.MEDICATION_REQUEST.status;FHIR_SYNTHEA.PUBLIC.MEDICATION_REQUEST.subject,"{""candidates_total"": 90, ""chosen_ids"": ""local071,local062,local130,local070""}",2025-10-30T22:31:12,used_precomputed:fhir_synthea,,,,,,
