instance_id,user_query,used_gold_tables,used_gold_joins,used_predicted_tables_cols,used_predicted_tables_cols_raw,used_external_knowledge,model,examples_used,predicted_cte_briefs,raw_output,example_selection,timestamp
bq110,What is the change in the number of homeless veterans between 2012 and 2018 for each CoC region in New York that has data available in both years?,false,false,false,false,false,azure/o3,"local070,local066,local244,local264","ny_yearly_vet_counts: filters New York CoC records for homeless veterans in 2012 and 2018, summing counts per coc_id and year; cocs_with_both_years: keeps coc_ids present in both years using HAVING count(distinct year)=2; pivot_counts: converts yearly rows into count_2012 and count_2018 columns per coc_id; change_by_coc: computes count_2018 minus count_2012 to show change per CoC","ny_yearly_vet_counts: filters New York CoC records for homeless veterans in 2012 and 2018, summing counts per coc_id and year; cocs_with_both_years: keeps coc_ids present in both years using HAVING count(distinct year)=2; pivot_counts: converts yearly rows into count_2012 and count_2018 columns per coc_id; change_by_coc: computes count_2018 minus count_2012 to show change per CoC","{""target_db"": ""sdoh"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local070,local066,local244,local264""}",2025-10-31T10:02:34
bq395,"Calculate the percentage change in the total number of unsheltered homeless people from 2015 to 2018 for each state by summing the counts over all Continuums of Care (CoCs) within each state. Then, determine the national average of these state percentage changes. Identify the five states whose percentage change is closest to this national average percentage change. Please provide the state abbreviations.",false,false,false,false,false,azure/o3,"local059,local201,local024,local264",yearly_unsheltered: selects unsheltered counts for 2015 and 2018 and sums by state-year; state_pct_change: pivots yearly totals and calculates percent change 2015 to 2018 per state; national_avg_change: computes mean of all state percentage changes; state_variance: adds absolute deviation of each state change from national average; closest_states: orders states by deviation and returns five closest abbreviations,yearly_unsheltered: selects unsheltered counts for 2015 and 2018 and sums by state-year; state_pct_change: pivots yearly totals and calculates percent change 2015 to 2018 per state; national_avg_change: computes mean of all state percentage changes; state_variance: adds absolute deviation of each state change from national average; closest_states: orders states by deviation and returns five closest abbreviations,"{""target_db"": ""sdoh"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local059,local201,local024,local264""}",2025-10-31T10:02:46
bq352,Please list the average number of prenatal weeks in 2018 for counties in Wisconsin where more than 5% of the employed population had commutes of 45-59 minutes in 2017.,false,false,false,false,false,azure/o3,"local283,local301,local099,local032",wi_counties: selects Wisconsin county identifiers and names; commute_stats: computes 2017 percent of employed with 45-59 min commutes per WI county; qualifying_counties: filters commute_stats to counties with percentage >5; prenatal_avg_2018: calculates average prenatal weeks in 2018 for births in qualifying counties,wi_counties: selects Wisconsin county identifiers and names; commute_stats: computes 2017 percent of employed with 45-59 min commutes per WI county; qualifying_counties: filters commute_stats to counties with percentage >5; prenatal_avg_2018: calculates average prenatal weeks in 2018 for births in qualifying counties,"{""target_db"": ""sdoh"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local283,local301,local099,local032""}",2025-10-31T10:02:58
bq074,"Count the number of counties that experienced an increase in unemployment from 2015 to 2018, using 5-year ACS data, and a decrease in dual-eligible enrollee counts between December 1, 2015, and December 1, 2018.",false,false,false,false,false,azure/o3,"local099,local141,local244,local017",acs_unemployment: selects 2015 and 2018 unemployment rates per county from ACS 5-year; unemployment_change: pivots years and flags counties where 2018 rate > 2015; dual_enrollees: retrieves dual-eligible counts for 2015-12-01 and 2018-12-01; dual_change: pivots counts and flags counties where 2018 < 2015; qualified_counties: joins change flags and counts counties meeting both criteria,acs_unemployment: selects 2015 and 2018 unemployment rates per county from ACS 5-year; unemployment_change: pivots years and flags counties where 2018 rate > 2015; dual_enrollees: retrieves dual-eligible counts for 2015-12-01 and 2018-12-01; dual_change: pivots counts and flags counties where 2018 < 2015; qualified_counties: joins change flags and counts counties meeting both criteria,"{""target_db"": ""sdoh"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local099,local141,local244,local017""}",2025-10-31T10:03:08
bq066,"Could you assess the relationship between the poverty rates from the previous year's census data and the percentage of births without maternal morbidity for the years 2016 to 2018? Use only data for births where no maternal morbidity was reported and for each year, use the 5-year census data from the year before to compute the Pearson correlation coefficient",false,false,false,false,false,azure/o3,"local078,local229,local329,local253","no_morb_births: filters 2016–2018 births, groups by region-year, counts total and no-morbidity births; birth_rates: calculates no-morbidity birth percentage per region-year; prior_census: selects 5-year poverty rates for 2015–2017 and labels analysis_year=census_year+1; combined_data: joins birth_rates with prior_census on region and analysis_year; yearly_correlation: computes Pearson correlation between poverty_rate and no_morbidity_percent for each analysis_year","no_morb_births: filters 2016–2018 births, groups by region-year, counts total and no-morbidity births; birth_rates: calculates no-morbidity birth percentage per region-year; prior_census: selects 5-year poverty rates for 2015–2017 and labels analysis_year=census_year+1; combined_data: joins birth_rates with prior_census on region and analysis_year; yearly_correlation: computes Pearson correlation between poverty_rate and no_morbidity_percent for each analysis_year","{""target_db"": ""sdoh"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local078,local229,local329,local253""}",2025-10-31T10:03:26
bq114,"Which three cities have the largest difference between their 1990 EPA PM2.5 measurements (using units_of_measure = 'Micrograms/cubic meter (LC)' and parameter_name = 'Acceptable PM2.5 AQI & Speciation Mass') and their 2020 OpenAQ PM2.5 measurements (where pollutant = 'pm25' based on the year extracted from the timestamp), with both datasets matched by latitude and longitude rounded to two decimals, and the difference ordered from greatest to least?",false,false,false,false,false,azure/o3,"local074,local078,local201,local077","epa_1990_pm25: filter 1990 EPA PM2.5 with required units/parameter, round lat/lon, average measurement per city-location; openaq_2020_pm25: filter 2020 OpenAQ pm25 readings, round lat/lon, average measurement per city-location; matched_locs: join EPA and OpenAQ aggregates on rounded coordinates, keeping city and both averages; diffs_ranked: compute absolute difference between averages and order descending; top_three_cities: take first three cities with greatest differences","epa_1990_pm25: filter 1990 EPA PM2.5 with required units/parameter, round lat/lon, average measurement per city-location; openaq_2020_pm25: filter 2020 OpenAQ pm25 readings, round lat/lon, average measurement per city-location; matched_locs: join EPA and OpenAQ aggregates on rounded coordinates, keeping city and both averages; diffs_ranked: compute absolute difference between averages and order descending; top_three_cities: take first three cities with greatest differences","{""target_db"": ""openaq"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local074,local078,local201,local077""}",2025-10-31T10:03:37
bq116,"Which U.S. state reported the highest total annual revenue in billions of dollars during fiscal year 2016, considering companies that provided four quarters of data and reported measure tags in ('Revenues','SalesRevenueNet','SalesRevenueGoodsNet'), excluding any entries where the state field (stprba) is null or empty?",false,false,false,false,false,azure/o3,"local194,local056,local021,local157",fy2016_measures: filter FY2016 rows with desired measure tags and non-empty stprba; full_year_companies: identify companies reporting all four quarters in fy2016_measures; valid_entries: keep fy2016_measures rows for full_year_companies; state_annual_revenue: sum revenue by state from valid_entries and convert to billions; max_state: select state with highest total annual revenue,fy2016_measures: filter FY2016 rows with desired measure tags and non-empty stprba; full_year_companies: identify companies reporting all four quarters in fy2016_measures; valid_entries: keep fy2016_measures rows for full_year_companies; state_annual_revenue: sum revenue by state from valid_entries and convert to billions; max_state: select state with highest total annual revenue,"{""target_db"": ""sec_quarterly_financials"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local194,local056,local021,local157""}",2025-10-31T10:03:48
bq015,"Identify and rank the top 10 tags from Stack Overflow questions that were referenced in Hacker News comments on or after 2014 by counting how many times each question was mentioned, then splitting the questions’ tag strings by the '|' delimiter, grouping by tag",false,false,false,false,false,azure/o3,"local017,local074,local059,local032","hn_comments_2014_plus: selects Hacker News comments dated >=2014; so_question_links: extracts Stack Overflow question_id from comment text, one row per mention; question_mention_counts: counts mentions per question_id; question_tags: fetches tag string for mentioned questions; tag_split: splits pipe-delimited tags into individual tag rows with mention counts; tag_rankings: aggregates mentions per tag, orders by count desc, selects top 10","hn_comments_2014_plus: selects Hacker News comments dated >=2014; so_question_links: extracts Stack Overflow question_id from comment text, one row per mention; question_mention_counts: counts mentions per question_id; question_tags: fetches tag string for mentioned questions; tag_split: splits pipe-delimited tags into individual tag rows with mention counts; tag_rankings: aggregates mentions per tag, orders by count desc, selects top 10","{""target_db"": ""stackoverflow_plus"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local017,local074,local059,local032""}",2025-10-31T10:04:02
bq041,"Compute the monthly statistics for new StackOverflow users created in 2021. For each month, report the total number of new users, the percentage of these new users who asked at least one question within 30 days of signing up, and among those who asked a question within 30 days, the percentage who then answered at least one question after their first question and within 30 days following their first question.",false,false,false,false,false,azure/o3,"local253,local037,local311,local219",new_users_2021: 2021 signups with extracted signup_month; first_30day_questions: users asking ≥1 question within 30 days of signup; first_question_date: earliest question date per such user; answers_within_30_of_question: users answering ≥1 question within 30 days after first question; monthly_aggregates: joins cohorts to compute monthly totals and percentages for final output,new_users_2021: 2021 signups with extracted signup_month; first_30day_questions: users asking ≥1 question within 30 days of signup; first_question_date: earliest question date per such user; answers_within_30_of_question: users answering ≥1 question within 30 days after first question; monthly_aggregates: joins cohorts to compute monthly totals and percentages for final output,"{""target_db"": ""stackoverflow"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local253,local037,local311,local219""}",2025-10-31T10:04:11
bq123,"You need to determine which day of the week has the third highest percentage of questions on Stack Overflow that receive an answer within an hour. To do this, use the question creation date from the posts_questions table and the earliest answer creation date from the posts_answers table. Once you’ve calculated the percentage of questions that get answered within an hour for each day, identify the day with the third highest percentage and report that percentage.",false,false,false,false,false,azure/o3,"local060,local023,local017,local097","earliest_answers: earliest answer creation per question_id; questions_with_flag: join questions to earliest_answers, flag if first answer within 60 minutes; day_percentages: compute percentage of within-hour answers per weekday; ranked_days: assign descending rank to weekdays by percentage; third_day: select weekday with rank 3 and its percentage","earliest_answers: earliest answer creation per question_id; questions_with_flag: join questions to earliest_answers, flag if first answer within 60 minutes; day_percentages: compute percentage of within-hour answers per weekday; ranked_days: assign descending rank to weekdays by percentage; third_day: select weekday with rank 3 and its percentage","{""target_db"": ""stackoverflow"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local060,local023,local017,local097""}",2025-10-31T10:04:23
bq280,"Please provide the display name of the user who has answered the most questions on Stack Overflow, considering only users with a reputation greater than 10.",false,false,false,false,false,azure/o3,"local060,local078,local017,local015","qualified_users: selects user_id and display_name for users with reputation > 10; answer_counts: joins qualified_users to answer posts, counting answers per user; top_user: keeps display_names with maximum answer count","qualified_users: selects user_id and display_name for users with reputation > 10; answer_counts: joins qualified_users to answer posts, counting answers per user; top_user: keeps display_names with maximum answer count","{""target_db"": ""stackoverflow"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local060,local078,local017,local015""}",2025-10-31T10:04:32
bq300,"What is the highest number of answers received for a single Python 2 specific question on Stack Overflow, excluding any discussions that involve Python 3?",false,false,false,false,false,azure/o3,"local077,local194,local196,local056",questions_base: selects Stack Overflow questions with tag string; python2_only: keeps python-2 tagged questions excluding python-3 references; answer_counts: counts answers per question; top_answered: picks python2_only question with highest answer count,questions_base: selects Stack Overflow questions with tag string; python2_only: keeps python-2 tagged questions excluding python-3 references; answer_counts: counts answers per question; top_answered: picks python2_only question with highest answer count,"{""target_db"": ""stackoverflow"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local077,local194,local196,local056""}",2025-10-31T10:04:46
bq301,"Retrieve details of accepted answers to Stack Overflow questions posted in January 2016 that have tags including ""javascript"" and at least one of ""xss"", ""cross-site"", ""exploit"", or ""cybersecurity""; the answers themselves must also have been posted in January 2016. For each accepted answer, include the answer's ID, the answerer's reputation, score, and comment count, along with the associated question's tags, score, answer count, the asker's reputation, view count, and comment count.",false,false,false,false,false,azure/o3,"local023,local017,local021,local130","tagged_jan_questions: Jan-2016 questions with 'javascript' plus any of 'xss','cross-site','exploit','cybersecurity', retaining id, accepted_answer_id, asker_id; january_answers: answers created Jan-2016 with id, answerer_id, score; accepted_answers: links tagged_jan_questions to january_answers via accepted_answer_id, outputting answer_id and question_id; question_metrics: enriches tagged_jan_questions with score, answer_count, view_count, comment_count, asker reputation; answer_metrics: gathers score, comment_count, answerer reputation for accepted_answers; final_result: joins accepted_answers with question_metrics and answer_metrics to supply full requested fields","tagged_jan_questions: Jan-2016 questions with 'javascript' plus any of 'xss','cross-site','exploit','cybersecurity', retaining id, accepted_answer_id, asker_id; january_answers: answers created Jan-2016 with id, answerer_id, score; accepted_answers: links tagged_jan_questions to january_answers via accepted_answer_id, outputting answer_id and question_id; question_metrics: enriches tagged_jan_questions with score, answer_count, view_count, comment_count, asker reputation; answer_metrics: gathers score, comment_count, answerer reputation for accepted_answers; final_result: joins accepted_answers with question_metrics and answer_metrics to supply full requested fields","{""target_db"": ""stackoverflow"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local023,local017,local021,local130""}",2025-10-31T10:05:09
bq302,What is the monthly proportion of Stack Overflow questions tagged with 'python' in the year 2022?,false,false,false,false,false,azure/o3,"local074,local141,local130,local300",months_2022: lists each month of 2022; posts_2022: selects Stack Overflow questions created in 2022; monthly_totals: counts total questions per 2022 month; python_questions: filters posts_2022 tagged 'python'; monthly_python: counts python-tagged questions per month; monthly_proportion: joins month lists with counts and computes python question share per month,months_2022: lists each month of 2022; posts_2022: selects Stack Overflow questions created in 2022; monthly_totals: counts total questions per 2022 month; python_questions: filters posts_2022 tagged 'python'; monthly_python: counts python-tagged questions per month; monthly_proportion: joins month lists with counts and computes python question share per month,"{""target_db"": ""stackoverflow"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local074,local141,local130,local300""}",2025-10-31T10:05:18
bq303,"From July 1, 2019 through December 31, 2019, for all users with IDs between 16712208 and 18712208 on Stack Overflow, retrieve the user ID and the tags of the relevant question for each of their contributions, including comments on both questions and answers, any answers they posted, and any questions they authored, making sure to correctly associate the comment or answer with its parent question’s tags.",false,false,false,false,false,azure/o3,"local157,local301,local070,local056","user_ids: list user IDs within specified numeric range; question_tags: map each question_id to its tag list; authored_questions: user_ids' questions from 2019-07-01 to 2019-12-31 with tags; user_answers: answers by user_ids in timeframe joined to parent question_tags; user_comments: comments by user_ids in timeframe, resolve root question then attach tags; all_contributions: union of above contributions returning user_id and associated tags","user_ids: list user IDs within specified numeric range; question_tags: map each question_id to its tag list; authored_questions: user_ids' questions from 2019-07-01 to 2019-12-31 with tags; user_answers: answers by user_ids in timeframe joined to parent question_tags; user_comments: comments by user_ids in timeframe, resolve root question then attach tags; all_contributions: union of above contributions returning user_id and associated tags","{""target_db"": ""stackoverflow"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local157,local301,local070,local056""}",2025-10-31T10:05:43
bq304,"Retrieve the top 50 most viewed questions for each of the following Android-related tags on StackOverflow: 'android-layout', 'android-activity', 'android-intent', 'android-edittext', 'android-fragments', 'android-recyclerview', 'listview', 'android-actionbar', 'google-maps', and 'android-asynctask'. Each question must contain the word 'how' in either its title or body and must not contain any of the following troubleshooting terms in either its title or body: 'fail', 'problem', 'error', 'wrong', 'fix', 'bug', 'issue', 'solve', or 'trouble'. Only include tags that have at least 50 questions meeting these criteria, and for each such tag, select the top 50 questions ranked by view count.",false,false,false,false,false,azure/o3,"local157,local253,local015,local037","filtered_questions: Questions with listed tags containing 'how' and without troubleshooting terms; select post_id, tags, view_count; expanded_tag_rows: splits tags of filtered questions into individual rows for each desired tag; tag_min50: aggregates qualifying question counts per tag and keeps tags with at least 50; ranked_views: assigns row_number per tag ordered by view_count desc to pick top 50","filtered_questions: Questions with listed tags containing 'how' and without troubleshooting terms; select post_id, tags, view_count; expanded_tag_rows: splits tags of filtered questions into individual rows for each desired tag; tag_min50: aggregates qualifying question counts per tag and keeps tags with at least 50; ranked_views: assigns row_number per tag ordered by view_count desc to pick top 50","{""target_db"": ""stackoverflow"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local157,local253,local015,local037""}",2025-10-31T10:05:59
bq310,"What is the title of the most viewed ""how"" question related to Android development on StackOverflow, across specified tags such as 'android-layout', 'android-activity', 'android-intent', and others",false,false,false,false,false,azure/o3,"local097,local157,local194,local099",tag_list: enumerates specified Android-related tags; split_tags: expands question tag strings into individual tag rows; how_questions: selects questions with 'how' in title and matching Android tags; ranked: orders filtered questions by view_count to identify most viewed,tag_list: enumerates specified Android-related tags; split_tags: expands question tag strings into individual tag rows; how_questions: selects questions with 'how' in title and matching Android tags; ranked: orders filtered questions by view_count to identify most viewed,"{""target_db"": ""stackoverflow"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local097,local157,local194,local099""}",2025-10-31T10:06:08
bq305,"Which 10 users have the highest combined view counts for questions they are associated with, where a user is considered associated if they own the question, or their answer is the accepted answer, or their answer's score is greater than 5, or their answer's score exceeds 20% of the total answer scores for that question (and is above 0), or their answer is among the top three highest-scoring answers for that question?",false,false,false,false,false,azure/o3,"local253,local023,local024,local032","question_base: retrieves question id, owner user id, and view count; answer_base: retrieves answer id, question id, owner user id, score, accepted flag; total_answer_scores: calculates total answer score per question; top_three_answers: selects answers ranking within top three scores per question; eligible_associations: unifies question owners and answer owners meeting association rules; user_view_totals: aggregates view counts of associated questions per user; top_users: returns ten users with highest combined view totals","question_base: retrieves question id, owner user id, and view count; answer_base: retrieves answer id, question id, owner user id, score, accepted flag; total_answer_scores: calculates total answer score per question; top_three_answers: selects answers ranking within top three scores per question; eligible_associations: unifies question owners and answer owners meeting association rules; user_view_totals: aggregates view counts of associated questions per user; top_users: returns ten users with highest combined view totals","{""target_db"": ""stackoverflow"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local253,local023,local024,local032""}",2025-10-31T10:06:22
bq306,"Identify the top 10 tags for user 1908967, based only on answers posted before June 7, 2018, where each tag’s score is 10 times the number of upvotes (vote_type_id=2) and 15 times the number of accepted answers (vote_type_id=1). Derive tags from the questions associated with those answers, and consider only the upvotes and accepted answers for those answers. Return the tags with the highest total scores in descending order, limited to 10 tags.",false,false,false,false,false,azure/o3,"local021,local228,local097,local253",user_answers: answers by user 1908967 posted before 2018-06-07; answer_votes: counts upvotes and accepts per answer; answer_scores: applies 10*upvotes + 15*accepted scoring per answer; answer_tags: joins answers to parent question tags; tag_scores: aggregates scores per tag and selects top 10 descending,user_answers: answers by user 1908967 posted before 2018-06-07; answer_votes: counts upvotes and accepts per answer; answer_scores: applies 10*upvotes + 15*accepted scoring per answer; answer_tags: joins answers to parent question tags; tag_scores: aggregates scores per tag and selects top 10 descending,"{""target_db"": ""stackoverflow"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local021,local228,local097,local253""}",2025-10-31T10:06:32
bq308,"Show the number of Stack Overflow questions asked each day of the week in 2021, and find out how many and what percentage of those were answered within one hour.",false,false,false,false,false,azure/o3,"local301,local003,local077,local264","q21: selects 2021 questions, annotating day_of_week; first_ans: retrieves earliest answer timestamp per question; q_status: joins q21 with first_ans, flags answers within one hour; weekday_stats: aggregates by day_of_week computing total questions, one_hour_answered count, and percentage","q21: selects 2021 questions, annotating day_of_week; first_ans: retrieves earliest answer timestamp per question; q_status: joins q21 with first_ans, flags answers within one hour; weekday_stats: aggregates by day_of_week computing total questions, one_hour_answered count, and percentage","{""target_db"": ""stackoverflow"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local301,local003,local077,local264""}",2025-10-31T10:06:44
bq309,"Retrieve the top 10 longest questions on Stack Overflow, measured by the length of their body text, where each question either has an accepted answer or has no accepted answer but has at least one answer with a score-to-view ratio exceeding 0.01. For each of these questions, include the reputation of the user who asked the question, the user's net votes (calculated as their total up_votes minus down_votes), and the total number of badges the user has earned.",false,false,false,false,false,azure/o3,"local060,local201,local329,local219","question_lengths: computes body_len, view_count, accepted_answer flag for each question; high_ratio_answers: selects answers whose score divided by parent view_count exceeds 0.01; qualifying_questions: keeps questions with accepted answer or at least one high_ratio_answer; ranked_questions: takes top 10 qualifying questions sorted by body_len desc; user_votes: aggregates user votes into net_votes; user_badges: counts badges per user; user_stats: joins users with votes and badges to attach reputation, net_votes, badge_total","question_lengths: computes body_len, view_count, accepted_answer flag for each question; high_ratio_answers: selects answers whose score divided by parent view_count exceeds 0.01; qualifying_questions: keeps questions with accepted answer or at least one high_ratio_answer; ranked_questions: takes top 10 qualifying questions sorted by body_len desc; user_votes: aggregates user votes into net_votes; user_badges: counts badges per user; user_stats: joins users with votes and badges to attach reputation, net_votes, badge_total","{""target_db"": ""stackoverflow"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local060,local201,local329,local219""}",2025-10-31T10:07:12
bq124,"Among all patients, how many individuals remain alive (i.e., with no recorded deceased.dateTime), have a diagnosis of either Diabetes or Hypertension, and are prescribed at least seven distinct active medications?",false,false,false,false,false,azure/o3,"local015,local097,local078,local075",alive_patients: selects patient_ids without deceased.dateTime; dx_patients: patient_ids diagnosed with Diabetes or Hypertension; med_counts: counts distinct active medications per patient; qualified_patients: patients alive with target diagnoses and med_count >= 7,alive_patients: selects patient_ids without deceased.dateTime; dx_patients: patient_ids diagnosed with Diabetes or Hypertension; med_counts: counts distinct active medications per patient; qualified_patients: patients alive with target diagnoses and med_count >= 7,"{""target_db"": ""fhir_synthea"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local015,local097,local078,local075""}",2025-10-31T10:07:20
bq391,"Among living patients whose last names begin with ""A"" and who each have exactly one distinct condition, which eight conditions have the highest number of different active medications prescribed to any single patient, and what are their corresponding codes?",false,false,false,false,false,azure/o3,"local157,local015,local023,local067","a_patients: selects living patients whose last_name starts with 'A'; patient_conditions: joins conditions to a_patients, listing each patient's distinct condition codes; single_condition_patients: filters patient_conditions to patients having exactly one condition, retains their sole condition code; patient_active_meds: counts distinct active medications per single_condition_patient; condition_max_meds: computes maximum active medication count per condition across patients; top_conditions: picks eight conditions with highest max counts, returning condition code and max_med_count","a_patients: selects living patients whose last_name starts with 'A'; patient_conditions: joins conditions to a_patients, listing each patient's distinct condition codes; single_condition_patients: filters patient_conditions to patients having exactly one condition, retains their sole condition code; patient_active_meds: counts distinct active medications per single_condition_patient; condition_max_meds: computes maximum active medication count per condition across patients; top_conditions: picks eight conditions with highest max counts, returning condition code and max_med_count","{""target_db"": ""fhir_synthea"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local157,local015,local023,local067""}",2025-10-31T10:07:34
bq126,"What are the titles, artist names, mediums, and original image URLs of objects with 'Photograph' in their names from the 'Photographs' department, created not by an unknown artist, with an object end date of 1839 or earlier?",false,false,false,false,false,azure/o3,"local196,local141,local097,local201","photo_dept: filter Photographs department and title containing 'Photograph'; early_photos: retain photo_dept rows with object_end_date ≤ 1839; artist_clean: exclude unknown artists and select title, artist name, medium, original image URL","photo_dept: filter Photographs department and title containing 'Photograph'; early_photos: retain photo_dept rows with object_end_date ≤ 1839; artist_clean: exclude unknown artists and select title, artist name, medium, original image URL","{""target_db"": ""the_met"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local196,local141,local097,local201""}",2025-10-31T10:07:40
bq366,"What are the top three most frequently associated labels with artworks from each historical period in The Met's collection, only considering labels linked to 500 or more artworks? Provide me with the period, label, and the associated count.",false,false,false,false,false,azure/o3,"local300,local010,local199,local329",eligible_labels: labels linked to 500+ artworks; period_label_counts: counts artworks per period and eligible label; ranked_labels: assigns row_number per period by descending count; top_three_labels: filters ranked_labels to top three per period,eligible_labels: labels linked to 500+ artworks; period_label_counts: counts artworks per period and eligible label; ranked_labels: assigns row_number per period by descending count; top_three_labels: filters ranked_labels to top three per period,"{""target_db"": ""the_met"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local300,local010,local199,local329""}",2025-10-31T10:07:51
bq414,"Retrieve the object id, title, and the formatted metadata date (as a string in 'YYYY-MM-DD' format) for objects in the ""The Libraries"" department where the cropConfidence is greater than 0.5, the object's title contains the word ""book"".",false,false,false,false,false,azure/o3,"local059,local070,local032,local010",library_objects: filters The Libraries objects with cropConfidence >0.5 and title containing 'book'; formatted_metadata: converts metadata_date to 'YYYY-MM-DD' string for final output,library_objects: filters The Libraries objects with cropConfidence >0.5 and title containing 'book'; formatted_metadata: converts metadata_date to 'YYYY-MM-DD' string for final output,"{""target_db"": ""the_met"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local059,local070,local032,local010""}",2025-10-31T10:07:58
bq200,"Using data from both the regular season and the post-season, identify the pitcher who achieved the highest non-zero pitch speed for each team by confirming whether the pitcher’s ID appears in the relevant home or away player lists for that game, then retrieve that pitcher’s full name along with the maximum valid pitch speed they achieved while playing for that specific team.",false,false,false,false,false,azure/o3,"local078,local021,local300,local130","game_team_map: selects regular and post-season games with home/away team ids and player id lists; valid_pitch_speeds: joins pitches to games, filters speed>0, assigns team when pitcher id in matching player list; pitcher_team_max: aggregates to maximum pitch speed per pitcher per team; team_fastest_pitcher: ranks speeds per team and keeps top pitcher; pitcher_full_names: adds full name to each fastest pitcher via player roster join","game_team_map: selects regular and post-season games with home/away team ids and player id lists; valid_pitch_speeds: joins pitches to games, filters speed>0, assigns team when pitcher id in matching player list; pitcher_team_max: aggregates to maximum pitch speed per pitcher per team; team_fastest_pitcher: ranks speeds per team and keeps top pitcher; pitcher_full_names: adds full name to each fastest pitcher via player roster join","{""target_db"": ""mlb"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local078,local021,local300,local130""}",2025-10-31T10:08:16
bq204,Find the user with the highest total clicks across all records from all available photo collections.,false,false,false,false,false,azure/o3,"local077,local064,local017,local329",base_clicks: unions click records from every photo collection with user_id and click_count; user_totals: sums click_count per user across all collections; top_user: returns user(s) with the highest total_clicks,base_clicks: unions click records from every photo collection with user_id and click_count; user_totals: sums click_count per user across all collections; top_user: returns user(s) with the highest total_clicks,"{""target_db"": ""eclipse_megamovie"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local077,local064,local017,local329""}",2025-10-31T10:08:23
